ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps_ttm,total_mv,circ_mv,mom_1d,mom_5d,mom_10d,mom_20d,mom_60d,ma_5_ratio,ma_5_slope,ma_10_ratio,ma_10_slope,ma_20_ratio,ma_20_slope,ma_60_ratio,ma_60_slope,macd,macd_signal,macd_hist,rsi_14,kdj_k,kdj_d,kdj_j,boll_upper,boll_lower,boll_width,boll_position,amplitude,body_ratio,upper_shadow,lower_shadow,close_to_high_20d,close_to_low_20d,close_to_high_60d,close_to_low_60d,bbi,bbi_bull,vol_ma5_ratio,amt_ma5_ratio,fwd_ret_1d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d
920128.BJ,2025-09-12,34.25,34.25,33.44,33.57,34.05,-0.48,-1.4097,7204.31,24347.871,3.2807,3.4595,0.5,56.8143,65.3503,5.3081,4.3275,272554.83,73719.72,-0.014096916299559337,-0.045764638999431506,-0.026956521739130435,-0.022707423580786035,-0.06019036954087342,0.9886323477441396,-0.0038723304388642577,0.9867144788666158,-0.011735316330680368,0.967630357709048,-0.002027989126526464,0.9440072738520953,-0.0075399557184585575,-0.4172108153564693,-0.3744511174717193,-0.042759697884750036,39.12499931531251,35.45325440529106,39.01275205674715,28.33425910237888,1.0940801019954327,0.9728248726843407,0.12125522931109198,0.22411509510388472,0.024128686327077816,-0.020256181114089954,0.0,0.003872505212987863,0.846444780635401,1.0188163884673747,0.846444780635401,1.0188163884673747,34.135625,0,0.6566431121429633,0.6472630644154252,-0.0005957700327674509,-0.04706583258862085,-0.10634495084897233,-0.12570747691391115
920128.BJ,2025-09-15,33.31,33.79,33.26,33.55,33.57,-0.02,-0.0596,5689.67,19037.773,2.5909,2.7321,0.52,56.7805,65.3114,5.305,4.3249,272392.45,73675.8,-0.0005957700327674509,-0.034810126582278555,-0.02470930232558144,-0.05758426966292152,-0.05758426966292152,0.9951355519962033,-0.01305620608899316,0.988596517075758,-0.012626923860230899,0.96991948656423,-0.005276931040432586,0.9443521828468486,-0.006209963915074335,-0.4345339347906503,-0.38646768093550554,-0.048066253855144736,39.17396677292172,31.635502904860633,36.55366900611831,21.79917070234528,1.092097600219602,0.9699292254137811,0.12216837480582078,0.2461420523981658,0.015797317436661733,0.007153502235469297,0.007153502235469508,0.001490312965722929,0.845940494200706,1.0182094081942334,0.845940494200706,1.0182094081942334,34.05229166666666,0,0.6730420497057962,0.6643497573569498,-0.010134128166914946,-0.05573770491803276,-0.10432190760059601,-0.10998509687034275
920128.BJ,2025-09-16,33.7,33.7,33.03,33.21,33.55,-0.34,-1.0134,6814.52,22625.286,3.1032,3.2723,0.81,56.205,64.6495,5.2512,4.2811,269631.99,72929.16,-0.010134128166914946,-0.02294792586054728,-0.02035398230088492,-0.10725806451612907,-0.0898876404494382,0.9896298945109961,-0.018140324185148438,0.9805716310381483,-0.010922259213831276,0.9656596202494837,-0.010644112654986881,0.9362225960137949,-0.005959553500537007,-0.4702767254733047,-0.40322948984306545,-0.06704723563023923,42.994504667688126,23.56967410263709,32.225670704957906,6.257680897995456,1.087716037100094,0.9834071185759076,0.10430891852418633,0.15907442633819896,0.020174646190906403,-0.014754591990364408,0.0,0.005420054200541997,0.8922622246104246,1.0078907435508346,0.8373676248108927,1.0078907435508346,33.880208333333336,0,0.9179923823492723,0.905876399774549,0.0006022282445046212,-0.0725685034628124,-0.09454983438723275,-0.09605540499849452
920128.BJ,2025-09-17,33.28,33.68,33.08,33.23,33.21,0.02,0.0602,6572.43,21886.778,2.9929,3.156,0.89,56.2389,64.6885,5.2544,4.2837,269794.37,72973.08,0.0006022282445046212,-0.005387608500448948,0.008191747572815489,-0.08204419889502779,-0.09207650273224055,0.9912893025475804,-0.02176958095015724,0.980380587107243,-0.007757611241217988,0.9704314813462801,-0.01375288018433174,0.9382720697233373,-0.005820128098961264,-0.4913256159748798,-0.42084871506942834,-0.07047690090545145,40.96728225669705,18.46793699368023,27.639759467865346,0.12429204530999982,1.0780699019168563,0.982869008706075,0.09520089321078129,0.1799456986379765,0.01805597351790555,-0.0015046644598255873,0.01203731567860363,0.004513993379476334,0.9182094501243437,1.0084977238239756,0.8378719112455875,1.0084977238239756,33.78979166666666,0,0.9474794543613495,0.9398930595517504,-0.01625037616611491,-0.0665061691242852,-0.020162503761660955,-0.09389106229310862
920128.BJ,2025-09-18,33.5,33.7,32.5,32.69,33.23,-0.54,-1.625,10391.95,34440.261,4.7322,4.9901,1.5,55.325,63.6372,5.169,4.214,265410.11,71787.24,-0.01625037616611491,-0.03994126284875177,-0.03852941176470592,-0.07655367231638421,-0.11096002175686714,0.983157894736842,-0.02999008110158119,0.9681909726335742,-0.010288729297962762,0.9584542762482774,-0.01799493262697227,0.9248004375521597,-0.006990289443866926,-0.5452946728157286,-0.44573790661868845,-0.09955676619704018,38.04491343113763,14.458850643876422,23.24612319320237,-3.115694454775472,1.0931443811290504,0.9935487972129502,0.09959558391610032,0.06477398408216276,0.03670847353930875,-0.024778219639033414,0.006118078923218197,0.005812174977057135,0.9151735722284434,1.0058461538461538,0.8242561775088251,1.0058461538461538,33.645624999999995,0,1.416844000253048,1.4075867566511582,-0.021413276231263323,-0.07372285102477816,-0.03150810645457314,-0.07066381156316914
920128.BJ,2025-09-19,32.99,32.99,31.98,31.99,32.69,-0.7,-2.1413,8902.47,28717.705,4.0539,4.2749,1.21,54.1403,62.2746,5.0583,4.1238,259726.81,70250.04,-0.021413276231263323,-0.04706583258862085,-0.09067652075042643,-0.09683794466403173,-0.11946050096339111,0.9713366126191778,-0.03009777358935084,0.9564957392734339,-0.01695961436717408,0.9426706546242134,-0.02183437581068204,0.9068531336372869,-0.008023733754516704,-0.6372043815453168,-0.48403120160401414,-0.15317317994130264,35.25091738860115,9.751467207773148,18.747904531392628,-8.24140743946581,1.1159143312268553,1.0057174286981216,0.11019690252873378,-0.05188375127342646,0.03157236636448895,-0.0312597686777119,0.0,0.00031259768677705565,0.8955767077267637,1.0003126954346466,0.8066061522945033,1.0003126954346466,33.4003125,0,1.1600506527839745,1.1332255914815281,-0.00969052829009065,-0.06220693966864643,-0.022819631134729512,-0.05658018130665832
920128.BJ,2025-09-22,32.2,32.21,31.56,31.68,31.99,-0.31,-0.9691,5665.62,18003.289,2.58,2.7206,0.74,53.6157,61.6711,5.0093,4.0838,257209.92,69569.28,-0.00969052829009065,-0.05573770491803276,-0.08860759493670878,-0.10280373831775702,-0.1320547945205479,0.9729729729729731,-0.03422910363647158,0.9560310227238434,-0.023573091316262396,0.9385554304675002,-0.02418294040271174,0.9001150715290306,-0.009330931404284204,-0.7266811637839652,-0.5325611940400045,-0.19411996974396073,36.09022493074792,7.987966980571247,15.161258681118833,-6.358616420523923,1.1257015422065102,1.0052328012278329,0.12046874097867735,-0.043437004251982166,0.020517676767676834,-0.016414141414141513,0.00031565656565650285,0.003787878787878819,0.8911392405063292,1.0038022813688212,0.7987897125567323,1.0038022813688212,33.0865625,0,0.7387307321904536,0.7162733165342753,-0.02777777777777779,-0.05145202020202022,-0.010101010101010055,-0.0599747474747474
920128.BJ,2025-09-23,32.5,32.89,30.0,30.8,31.68,-0.88,-2.7778,9546.58,29760.43,4.3473,4.5842,1.24,52.1263,59.958,4.8701,3.9704,250065.2,67636.8,-0.02777777777777779,-0.0725685034628124,-0.09385113268608414,-0.12698412698412698,-0.2057761732851986,0.9601596109483136,-0.044102747481971405,0.9385093546224633,-0.031002716428486954,0.918580375782881,-0.025035619784245955,0.8784313725490196,-0.011553605157070712,-0.8587022063514169,-0.597789396502287,-0.2609128098491299,36.3636357208448,11.599821109538853,13.974112823925507,6.851237680765546,1.1595976763079041,1.0176750509648231,0.1419226253430808,-0.12454005047934293,0.09383116883116885,-0.05519480519480517,0.01266233766233768,0.025974025974025997,0.8688293370944993,1.0266666666666666,0.7766011094301564,1.0266666666666666,32.666979166666664,0,1.1619767253624413,1.1204267155776055,0.0071428571428571175,-0.023701298701298668,0.018506493506493582,0.008441558441558472
920128.BJ,2025-09-24,30.71,31.18,30.4,31.02,30.8,0.22,0.7143,7973.86,24588.347,3.6311,3.829,0.97,52.4987,60.3863,4.9049,3.9988,251851.38,68119.92,0.0071428571428571175,-0.0665061691242852,-0.07153546842262792,-0.09377738825591575,-0.1730205278592375,0.9805285118219751,-0.05626155957281809,0.9521470886153659,-0.03882578551408766,0.9295913933382279,-0.025494633861429472,0.887443616909682,-0.013040184096716367,-0.934801860835762,-0.6651918893689821,-0.2696099714667799,29.014083934933524,15.733214054202369,14.560479900684461,18.078682361238183,1.153989736136088,0.9974931781127837,0.15649655802330434,0.016018383494920393,0.025145067698259225,0.009993552546743995,0.00515796260477112,0.00999355254674411,0.8750352609308885,1.034,0.7821482602118004,1.034,32.37135416666667,0,0.9385322388070945,0.9072519073716989,-0.023855577047066312,0.04964539007092217,-0.007092198581560294,-0.022243713733075432
920128.BJ,2025-09-25,31.05,31.65,30.26,30.28,31.02,-0.74,-2.3856,7787.45,24147.351,3.5462,3.7395,0.92,51.2463,58.9457,4.7879,3.9034,245843.32,66494.88,-0.023855577047066312,-0.07372285102477816,-0.1107195301027899,-0.1223188405797101,-0.18228463408047524,0.9719458175515184,-0.06303759398496256,0.9403142661946464,-0.04626229119772529,0.9131896798709231,-0.027809540563520807,0.8690702268824356,-0.014324175228324076,-1.042802414251831,-0.740713994345552,-0.3020884199062791,13.213212935457946,12.9514302952485,14.02413003220581,10.80603082133388,1.1851708027415668,1.0049546926349189,0.180216110106648,-0.027493061651964516,0.04590488771466304,-0.025429326287978848,0.019815059445178265,0.0006605019815059304,0.8541607898448519,1.0093333333333334,0.7634896621280889,1.0093333333333334,32.0009375,0,0.9764587603865786,0.9642192143659071,-0.009247027741083214,0.045574636723910045,-0.013870541611624931,0.008916776750330202
920128.BJ,2025-09-26,30.32,30.65,29.98,30.0,30.28,-0.28,-0.9247,5817.3,17572.597,2.649,2.7934,0.73,50.7724,58.4006,4.7436,3.8673,243570.0,65880.0,-0.009247027741083214,-0.06220693966864643,-0.10634495084897233,-0.13043478260869568,-0.1575400168491996,0.9754194303550526,-0.06613226452905807,0.9420631182289214,-0.04783973688144716,0.9109265641368213,-0.029526601936025965,0.8633507602283085,-0.014953580118589493,-1.1378706230153384,-0.8201453200795092,-0.3177253029358291,13.496932225525939,8.813498332551296,12.287252798987637,1.865989399678611,1.1975205963668987,0.9980460702997677,0.19947452606713098,0.0097953845811353,0.02233333333333327,-0.010666666666666677,0.010999999999999944,0.0006666666666666524,0.8462623413258109,1.0006671114076051,0.7564296520423601,1.0006671114076051,31.695833333333333,0,0.7905914547681882,0.7702413757681176,0.0016666666666667052,0.04200000000000004,-0.021666666666666612,0.022666666666666613
920128.BJ,2025-09-29,29.99,30.78,29.96,30.05,30.0,0.05,0.1667,7821.19,23566.171,3.5616,3.7557,1.06,50.857,58.498,4.7515,3.8737,243975.95,65989.8,0.0016666666666667052,-0.05145202020202022,-0.10432190760059601,-0.12645348837209291,-0.16504584606835238,0.9875123233651003,-0.0654176904176903,0.9541197015399271,-0.04955186045809834,0.9185108203936911,-0.030751910884635802,0.8672605533536,-0.015518082330601146,-1.1953984719021236,-0.8951959504440322,-0.30020252145809134,16.03448237158142,6.677804590322594,10.417436729432623,-0.8014596878974629,1.1942220316766774,0.9832155723166669,0.2110064593600106,0.07954461540073275,0.027287853577371058,0.001996672212978445,0.024292845257903508,0.0009983361064891043,0.8476727785613539,1.0030040053404539,0.7576903681290974,1.0030040053404539,31.39635416666667,0,1.0040971715471374,0.9849204449511115,0.000665557404326167,0.04359400998336094,-0.006322795341098253,0.008319467554076532
920128.BJ,2025-09-30,30.1,30.54,30.07,30.07,30.05,0.02,0.0666,5469.08,16581.214,2.4905,2.6262,0.7,50.8909,58.5369,4.7547,3.8763,244138.33,66033.72,0.000665557404326167,-0.023701298701298668,-0.09454983438723275,-0.11297935103244838,-0.170940170940171,0.99293356227711,-0.05592617993640492,0.9643693274750649,-0.04988116277652499,0.9245338129717596,-0.02998807038473006,0.870433624732241,-0.014730837789661111,-1.2252519320295434,-0.9612071467611345,-0.2640447852684089,18.129770507983196,5.432261881123099,8.755711779996115,-1.2146379166229337,1.1923017924006276,0.9709506186402773,0.22135117376035018,0.13123662649979792,0.015630196208845988,-0.000997672098437018,0.01463252411040897,0.0,0.8482369534555712,1.003671562082777,0.7581946545637923,1.003671562082777,31.195520833333333,0,0.7842351116525681,0.7787848426687984,0.08280678417026954,0.04323245759893579,-0.0016627868307282911,0.07216494845360821
920128.BJ,2025-10-09,30.88,32.76,30.5,32.56,30.07,2.49,8.2807,18027.88,57117.26,8.2094,8.6568,2.59,55.105,63.3842,5.1484,4.1973,264354.64,71501.76,0.08280678417026954,0.04964539007092217,-0.020162503761660955,-0.012135922330097082,-0.12917892484621551,1.0643305439330544,-0.033000379314704564,1.0464742559619467,-0.04496761717670883,1.0017074558907229,-0.02592187476587904,0.9447128287707999,-0.013984913649237707,-1.0360459534310245,-0.9761749080951126,-0.05987104533591181,39.49224181538593,32.224368112378464,16.578597224123566,63.51590988888825,1.1003162491489513,0.8962746599419578,0.2040415892069935,0.5083539111072496,0.06941031941031935,0.05159705159705169,0.006142506142506011,0.011670761670761639,0.9184767277856135,1.0867823765020028,0.8209783156833083,1.0867823765020028,31.44135416666667,1,2.006535642178043,2.054805456026337,-0.027641277641277662,-0.05405405405405406,-0.07524570024570032,-0.04391891891891897
920128.BJ,2025-10-10,32.56,32.74,31.66,31.66,32.56,-0.9,-2.7641,10951.49,35104.589,4.987,5.2588,1.22,53.5818,61.6322,5.0061,4.0813,257047.54,69525.36,-0.027641277641277662,0.045574636723910045,-0.03150810645457314,-0.06882352941176473,-0.15234270414993312,1.0256576389788776,-0.009180201579251257,1.0209280577859468,-0.03698528041736526,0.9775376302585873,-0.023251956511904703,0.9211343005663745,-0.01352301591477667,-0.9477957239705752,-0.9704990712702053,0.022703347299630083,37.2836211425157,40.82307128081149,24.660088576352877,73.14903668972872,1.126085032089071,0.919872011499053,0.20621302059001803,0.3885690057250142,0.03411244472520537,-0.02842703727100449,0.005685407454200876,0.0,0.8930888575458391,1.0567423230974633,0.7982854261220373,1.0567423230974633,31.540312500000002,1,1.1387177058885425,1.1706069202262839,-0.012634238787113006,-0.05685407454200886,-0.04042956411876186,-0.03032217308907137
920128.BJ,2025-10-13,31.0,31.54,29.99,31.26,31.66,-0.4,-1.2634,10674.99,33086.563,4.8611,5.126,1.11,52.9048,60.8535,4.9429,4.0297,253799.94,68646.96,-0.012634238787113006,0.04200000000000004,-0.022819631134729512,-0.11142694712905055,-0.17301587301587296,1.0044987146529565,0.011835089088307882,1.0104079125993923,-0.028481708274454398,0.9710637901309352,-0.02253025035298395,0.9123899401663667,-0.014005467888147827,-0.8997615441939111,-0.9563515658549466,0.05659002166103555,35.48795881263446,42.00491436426273,30.44169717232283,65.13134874814253,1.1264063843870518,0.9331905445956735,0.19321583979137835,0.3457762850387936,0.04958413307741525,0.008317338451695508,0.008957133717210415,0.03230966090850933,0.8818053596614951,1.0433911882510014,0.7881996974281393,1.0433911882510014,31.606562500000003,0,1.0081277364673242,0.9998610988528854,0.0031989763275750427,-0.06110044785668589,-0.03454894433781197,-0.013435700575815779
920128.BJ,2025-10-14,31.4,32.15,31.18,31.36,31.26,0.1,0.3199,7866.37,24868.882,3.5821,3.7774,0.74,53.0741,61.0481,4.9587,4.0426,254611.84,68866.56,0.0031989763275750427,0.04359400998336094,-0.010101010101010055,-0.09781357882623698,-0.14713081316290466,0.9992989611879421,0.031284916201117285,1.0146897042645442,-0.018701381171614462,0.9793420045906658,-0.021228145250030694,0.9177238341893097,-0.01379054912071409,-0.8438970273753021,-0.9338606581590179,0.08996363078371572,37.90849603827587,44.66994284998467,35.18444573154344,63.64093708686714,1.109895104959207,0.932292395040793,0.17760270991841393,0.3812306966979517,0.030931122448979557,-0.0012755102040816054,0.02391581632653061,0.005739795918367338,0.8972818311874105,1.0467289719626167,0.7907211296016138,1.0467289719626167,31.509062500000002,0,0.7422530860178589,0.7456555679905696,0.0003188775510205577,-0.04783163265306123,-0.05038265306122447,-0.027423469387755084
920128.BJ,2025-10-15,31.38,31.62,30.71,31.37,31.36,0.01,0.0319,7490.47,23395.001,3.411,3.5969,0.71,53.091,61.0676,4.9602,4.0439,254693.03,68888.52,0.0003188775510205577,0.04323245759893579,0.018506493506493582,-0.07708149455722269,-0.13438189845474613,0.9914038303520637,0.04484216087703086,1.0131447211187548,-0.006991437093101571,0.983678524952572,-0.019492997586434857,0.9202022078595106,-0.013190142611783529,-0.789713750337171,-0.9050312765946487,0.11531752625747771,37.82722443772104,46.56567612575511,38.97818919628066,61.74064998470401,1.1006698941554138,0.9325146770909999,0.16815521706441394,0.4013275589018177,0.029008606949314637,-0.0003187759005418556,0.00765062161300612,0.02103920943576666,0.9159124087591242,1.0470627503337784,0.7909732728189612,1.0470627503337784,31.51041666666667,0,0.6808131798615554,0.67392670587204,-0.018170226330889383,-0.04303474657315909,-0.009882052916799555,-0.04080331526936565
920128.BJ,2025-10-16,31.4,31.97,30.63,30.8,31.37,-0.57,-1.817,6313.95,19777.935,2.8752,3.0319,0.57,52.1263,59.958,4.8701,3.9704,250065.2,67636.8,-0.018170226330889383,-0.05405405405405406,-0.007092198581560294,-0.07812032325650986,-0.16417910447761197,0.9843400447427293,0.022816422594142294,0.99544293978863,-0.005560197981615778,0.9697732997481109,-0.022904520912489068,0.9061621971491196,-0.013810912361637007,-0.7837329599454428,-0.8807716132648076,0.09703865331936479,37.67926919490253,41.04378404812247,39.66672081356126,43.79791051724489,1.1148888213715842,0.947448840966078,0.16743998040550634,0.31385072313526347,0.0435064935064935,-0.01948051948051941,0.018506493506493516,0.005519480519480575,0.8992700729927008,1.02803738317757,0.7766011094301564,1.02803738317757,31.450833333333332,0,0.7291395046385142,0.7258865089706256,-0.030519480519480613,-0.022402597402597424,-0.015259740259740306,-0.0025974025974027093
920128.BJ,2025-10-17,30.81,30.84,29.86,29.86,30.8,-0.94,-3.0519,7006.32,21171.204,3.1905,3.3644,0.81,50.5355,58.1281,4.7215,3.8492,242433.34,65572.56,-0.030519480519480613,-0.05685407454200886,-0.013870541611624931,-0.12305433186490444,-0.20139074618882058,0.9654057549304882,0.002008552546326259,0.9663743163209165,-0.0036116216826288516,0.9464192326587534,-0.02584330374372834,0.8817623434916134,-0.01474125223058409,-0.8451014753608561,-0.8736375856840174,0.02853611032316128,36.536029694684686,27.36252269874831,35.56532144195695,10.956925212331043,1.1394644999096402,0.9737638992866089,0.1657006006230313,0.15833437272839215,0.03281982585398528,-0.031815137307434675,0.0010046885465506074,0.0,0.8718248175182481,1.0,0.7528996469994957,1.0,31.138333333333332,0,0.8902091629163373,0.8655468454778483,-0.017079705291359604,0.017414601473543234,0.023107836570663176,0.005693235097119942
920128.BJ,2025-10-20,30.3,30.3,29.21,29.35,29.86,-0.51,-1.708,6261.47,18594.586,2.8513,3.0067,0.8,49.6723,57.1353,4.6408,3.7835,238292.65,64452.6,-0.017079705291359604,-0.06110044785668589,-0.021666666666666612,-0.12570747691391115,-0.18922651933701662,0.9607830299855964,-0.018380462724935542,0.9518713108905753,-0.003361561833344018,0.936517812983615,-0.02646661385769533,0.8696339241181438,-0.014938950235929394,-0.9242351928948729,-0.8837571071261885,-0.04047808576868439,35.635017880529915,19.556235786072907,30.228959556662264,-1.7892117551058035,1.1518915620942136,0.9836791363725662,0.1682124257216475,0.09702531501081241,0.03713798977853491,-0.03236797274275977,0.0,0.004770017035775147,0.8686001775673277,1.0047928791509757,0.7400403429147757,1.0047928791509757,30.782604166666665,0,0.8960681859423022,0.8623967429089043,0.017376490630323538,0.0282793867120954,0.04531516183986373,0.00954003407155013
920128.BJ,2025-10-21,29.35,29.88,29.35,29.86,29.35,0.51,1.7376,5795.36,17213.051,2.6391,2.7829,0.83,50.5355,58.1281,4.7215,3.8492,242433.34,65572.56,0.017376490630323538,-0.04783163265306123,-0.006322795341098253,-0.10998509687034275,-0.18814573137574775,0.9871727056334303,-0.03613536422152819,0.9690085997079343,-0.0029444120882674563,0.9584336382603112,-0.02705994410005763,0.8877789174805633,-0.01571485009437712,-0.9350181910728672,-0.8940093239155243,-0.041008867157342865,43.92764778425442,19.14077689183277,26.532898668385766,4.35653333872677,1.1210648179099267,0.9656732932756058,0.1553915246343209,0.2209046261126165,0.017749497655726643,0.01707970529135961,0.000669792364367032,0.0,0.8860534124629079,1.0222526532009586,0.7528996469994957,1.0222526532009586,30.594166666666666,0,0.8816228276078821,0.8593482569959787,0.005358338914936311,-0.0026791694574681557,0.014735432016075078,-0.015070328198258487
920128.BJ,2025-10-22,30.04,30.53,29.6,30.02,29.86,0.16,0.5358,6105.11,18396.019,2.7801,2.9316,0.93,50.8063,58.4396,4.7468,3.8699,243732.38,65923.92,0.005358338914936311,-0.04303474657315909,-0.0016627868307282911,-0.09605540499849452,-0.20095821133883418,1.001401027420108,-0.0525883319638456,0.9743589743589742,-0.004941381649064991,0.968527689503315,-0.028064784183377545,0.8958876310606212,-0.017062510389064478,-0.9200473989055205,-0.8992169389135236,-0.02083045999199684,43.48958254055449,20.40924311868531,24.49168015181895,12.24436905241803,1.1043838511661916,0.9606061554960336,0.14377769567015816,0.2739913463564661,0.030979347101932037,-0.0006662225183211051,0.01632245169886749,0.013990672884743443,0.8908011869436201,1.0277302293735022,0.756933938477055,1.0277302293735022,30.516770833333332,0,0.9696126796689304,0.9666567860670824,0.0029980013324450994,0.03464357095269821,0.0739506995336443,-0.04830113257828117
920128.BJ,2025-10-23,29.85,30.18,29.65,30.11,30.02,0.09,0.2998,3676.03,11022.595,1.674,1.7652,0.58,50.9586,58.6148,4.761,3.8815,244463.09,66121.56,0.0029980013324450994,-0.022402597402597424,-0.07524570024570032,-0.09389106229310862,-0.17619699042407655,1.0090482573726542,-0.0463406839245768,0.9851136921315228,-0.012152160563653314,0.9763452714862434,-0.02898299748110833,0.9014610195201788,-0.017304363602485107,-0.8906537882522834,-0.8975043087812757,0.0068505205289923765,48.79089518766353,23.810243677068836,24.26453466023558,22.901661710735347,1.0878421585829885,0.960613503987586,0.1272286545954024,0.30957252542560026,0.01760212553968785,0.008635004981733578,0.0023248090335436828,0.006642311524410589,0.8934718100890207,1.030811365970558,0.7592032274331821,1.030811365970558,30.4878125,0,0.6372197062226181,0.637900445099916,0.008967120557954233,0.007306542676851491,0.0338757887744936,-0.05845234141481226
920128.BJ,2025-10-24,30.4,30.63,30.12,30.38,30.11,0.27,0.8967,4270.96,12970.339,1.9449,2.0509,0.74,51.4155,59.1404,4.8037,3.9163,246655.22,66714.48,0.008967120557954233,0.017414601473543234,-0.04042956411876186,-0.07066381156316914,-0.1690371991247266,1.0145605129575208,-0.03187843517620437,0.9981272792982225,-0.014951940192239221,0.9888035412055721,-0.026196098318568617,0.9123579758746684,-0.016704071186707803,-0.8359362448265237,-0.8851906959903255,0.04925445116380178,52.70655165542489,29.138801862041436,25.889290394170867,35.63782479778258,1.0677268711353265,0.9549196068106907,0.11280726432463582,0.3996231388790341,0.01678736010533239,-0.0006583278472679254,0.0075707702435813175,0.008558262014483148,0.9208851167020309,1.0400547757617253,0.7660110943015633,1.0400547757617253,30.486874999999998,0,0.8179117259880049,0.829341727049734,-0.006583278472679366,0.0055957867017775165,0.010533245556286985,-0.10862409479920998
920128.BJ,2025-10-27,30.5,30.57,30.08,30.18,30.38,-0.2,-0.6583,4811.56,14560.859,2.1911,2.3105,0.92,51.077,58.7511,4.7721,3.8905,245031.42,66275.28,-0.006583278472679366,0.0282793867120954,-0.03454894433781197,-0.05658018130665832,-0.16537610619469023,1.0023248090335435,-0.014338090873379561,0.9950872102608065,-0.016378024258934976,0.9851959456150946,-0.02252748129357518,0.9090726535202218,-0.0163309448441723,-0.7994944508495827,-0.8680514469621771,0.06855699611259436,50.906554096664216,31.140843710992684,27.639808166444805,38.14291480008844,1.068727160034569,0.9613258552073132,0.1074013048272558,0.36009008210446053,0.016235917826375148,-0.010603048376408226,0.0023194168323393068,0.003313452617627615,0.9176041349954394,1.0332078055460459,0.7609682299546143,1.0332078055460459,30.428854166666664,0,0.9756186580001965,0.9816812897312224,-0.013253810470510219,0.01656726308813794,0.021868787276341894,-0.09476474486414843
920128.BJ,2025-10-28,30.22,30.37,29.71,29.78,30.18,-0.4,-1.3254,3944.05,11820.568,1.796,1.8939,0.8,50.4001,57.9724,4.7088,3.8389,241783.82,65396.88,-0.013253810470510219,-0.0026791694574681557,-0.05038265306122447,-0.0599747474747474,-0.18029176988714557,0.9895660264504552,-0.005091245702195213,0.9870405356136688,-0.02089891286711032,0.9751624997953402,-0.019788155994222234,0.8999833784130917,-0.016203600469755552,-0.7937409704385843,-0.8531893516574586,0.0594483812188743,48.079469307135675,27.644620420067383,27.641412250985667,27.651036758230816,1.078685248511188,0.9722549798299809,0.10643026868120715,0.26068730659307704,0.022162525184687715,-0.01477501678979173,0.005036937541974551,0.0023505708529214333,0.9054423837032533,1.0195138651146867,0.7508825012607162,1.0195138651146867,30.344375,0,0.8646308638613873,0.859422908525443,0.04298186702484874,0.01746138347884485,0.02417730020147757,-0.07588985896574885
920128.BJ,2025-10-29,29.72,31.08,29.32,31.06,29.78,1.28,4.2982,10494.78,31777.159,4.779,5.0395,2.3,52.5664,60.4641,4.9112,4.0039,252176.14,68207.76,0.04298186702484874,0.03464357095269821,-0.009882052916799555,0.008441558441558472,-0.13409534429885694,1.025014850504917,0.010807925812262198,1.0305242203052423,-0.021746186303148507,1.0166440272981687,-0.014324660031294956,0.9409459950721006,-0.014901617491991925,-0.6780795184514901,-0.8181673850162648,0.1400878665647748,38.17034616027623,51.40657386483908,35.563132788936805,83.09345601664363,1.0350769219892457,0.9321800000970388,0.10289692189220676,0.6591062049631002,0.05666452028332254,0.043142305215711524,0.0006439150032195613,0.012878300064391454,0.9481074481074482,1.063334474495036,0.7831568330811901,1.063334474495036,30.42427083333333,1,1.9293733440500518,1.9340578847475969,-0.02350289761751445,0.03799098518995514,-0.031229877656149374,-0.12105602060528009
920128.BJ,2025-10-30,31.5,31.75,30.3,30.33,31.06,-0.73,-2.3503,13270.87,41386.549,6.0432,6.3726,2.44,51.3309,59.0431,4.7958,3.9098,246249.27,66604.68,-0.02350289761751445,0.007306542676851491,-0.015259740259740306,-0.022243713733075432,-0.14079320113314442,0.9994727476438411,0.016957104557640656,1.0078755856843784,-0.015442499591035719,0.9938722679162433,-0.010457367985862054,0.921142544758781,-0.014215999361303022,-0.6379677859936592,-0.7821274652117438,0.1441596792180846,39.2220412494188,48.969211915018036,40.03182583096388,66.84398408312634,1.0584287129101109,0.9539023124772946,0.10452640043281618,0.4410147789115624,0.04780745136828221,-0.038575667655786405,0.008242664029014178,0.0009891196834816217,0.9258241758241759,1.0383430332078054,0.764750378214826,1.0383430332078054,30.403645833333332,0,1.803488617974126,1.8391492089345853,0.007253544345532603,0.026376524892845365,0.01285855588526208,-0.11275964391691384
