ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps_ttm,total_mv,circ_mv,mom_1d,mom_5d,mom_10d,mom_20d,mom_60d,ma_5_ratio,ma_5_slope,ma_10_ratio,ma_10_slope,ma_20_ratio,ma_20_slope,ma_60_ratio,ma_60_slope,macd,macd_signal,macd_hist,rsi_14,kdj_k,kdj_d,kdj_j,boll_upper,boll_lower,boll_width,boll_position,amplitude,body_ratio,upper_shadow,lower_shadow,close_to_high_20d,close_to_low_20d,close_to_high_60d,close_to_low_60d,bbi,bbi_bull,vol_ma5_ratio,amt_ma5_ratio,fwd_ret_1d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d
920509.BJ,2023-05-08,14.41,14.45,14.22,14.4,14.41,-0.01,-0.0694,741.38,1066.561,0.1378,0.203,0.35,27.8913,30.0371,4.7034,8.3336,156597.2842,77462.7624,-0.000693962526023606,-0.096612296110414,-0.08163265306122447,-0.09319899244332497,0.06351550960118169,1.0033444816053512,-0.09060955518945635,0.9557310678967281,-0.04105142566191455,0.9379579872984856,-0.021791073305935216,0.9696316746347048,0.004373407876642865,-0.2253198001024277,-0.033655882080639875,-0.1916639180217878,26.27118488221791,28.762564612455055,35.87673990264557,14.534214032074033,1.1495277331674596,0.9827639334992071,0.1667637996682525,0.10335616280815088,0.015972222222222127,-0.0006944444444444296,0.0027777777777777185,0.01249999999999998,0.8916408668730651,1.0419681620839363,0.8764455264759586,1.0925644916540214,14.89875,0,0.37020577085172596,0.3713711988423212,0.03333333333333344,0.01736111111111116,-0.34097222222222223,-0.36111111111111116
920509.BJ,2023-05-09,14.54,15.0,14.43,14.88,14.4,0.48,3.3333,1108.93,1636.297,0.2061,0.3036,0.55,28.821,31.0383,4.8602,8.6114,161817.1936,80044.8545,0.03333333333333344,0.03765690376569042,-0.052832590706556326,-0.042471042471042386,0.10303928836174947,1.029045643153527,-0.0675780242455507,0.9930592632140951,-0.03911760933692443,0.9713110741212181,-0.02030440621602614,1.0003921788335481,0.005203698906321996,-0.21470610169716586,-0.06986592641340177,-0.14484017528376408,35.315983292105,34.33956375380668,35.364347853032555,32.28999555535492,1.111202477073544,0.9478701035716172,0.16333237350192678,0.3191645054571841,0.03830645161290324,0.022849462365591506,0.008064516129032206,0.007392473118279531,0.9213622291021674,1.076700434153401,0.9056603773584906,1.1289833080424887,14.875312500000001,1,1.295330674759198,1.3281592683657744,-0.0033602150537634934,-0.017473118279569988,-0.3676075268817205,-0.3770161290322581
920509.BJ,2023-05-10,14.91,14.92,14.65,14.83,14.88,-0.05,-0.336,133.1,197.284,0.0247,0.0364,0.16,28.7242,30.934,4.8438,8.5825,161273.4531,79775.8866,-0.0033602150537634934,0.03997194950911642,-0.054209183673469385,-0.05057618437900124,0.10260223048327144,1.0175655276519828,-0.042695743562795485,0.9953688166991073,-0.03585064388791814,0.9705497382198952,-0.018783111253812712,0.9954913126657194,0.005953586782812437,-0.20792565562744691,-0.09747787250599556,-0.11044778312145136,34.671531075177285,37.342255602183705,36.02365043608298,39.979465934385146,1.1129724014970643,0.9477153935130506,0.16525700798401385,0.31638359493152013,0.01820633850303436,-0.00539447066756575,0.0006743088334457037,0.012137559002022907,0.9182662538699691,1.073082489146165,0.9026171637248935,1.1251896813353566,14.903125000000001,0,0.18271070758874025,0.1874200811301217,-0.0020229265003370855,-0.015509103169251581,-0.3681726230613621,-0.37491571139581936
920509.BJ,2023-05-11,14.65,14.83,14.61,14.8,14.83,-0.03,-0.2023,101.0,148.846,0.0188,0.0277,0.14,28.6661,30.8714,4.834,8.5651,160947.2087,79614.5058,-0.0020229265003370855,0.03135888501742157,-0.06329113924050633,-0.06210392902408102,0.10778443113772473,1.009274413529733,-0.01807955002008854,1.0000675721332521,-0.03407088310162498,0.9717024489527937,-0.017418231081865798,0.9918795447183532,0.0066678660579755356,-0.20263306251253077,-0.11850891065950432,-0.08412415185302645,34.29602714749326,38.91486562025404,36.98738883080671,42.76981919914871,1.1115241999900443,0.9467190432531988,0.16480515673684534,0.323296658814108,0.014864864864864907,0.010135135135135158,0.0020270270270269838,0.002702702702702765,0.9164086687306503,1.0709117221418234,0.9007912355447353,1.1229135053110775,14.928541666666668,0,0.17979912343476848,0.18223672482727143,-0.011486486486486536,-0.016891891891891886,-0.3689189189189189,-0.3472972972972973
920509.BJ,2023-05-12,14.87,14.92,14.61,14.63,14.8,-0.17,-1.1486,169.52,250.546,0.0315,0.0464,0.3,28.3368,30.5168,4.7785,8.4667,159098.4908,78700.0149,-0.011486486486486536,0.01526717557251911,-0.07287705956907464,-0.06397952655150352,0.08290155440414515,0.994696763666032,0.0032742155525240513,0.9963225279215473,-0.03362948338269178,0.9637046307884856,-0.01591417366220449,0.9792612590501903,0.006953493596944416,-0.20971989281974324,-0.1367511071971672,-0.07296878562257603,32.08190972987467,40.38174634342163,38.118841335011716,44.90755636024146,1.1219144119832722,0.953410263341403,0.16850414864186913,0.2764901448725048,0.021189336978810695,-0.016404647983595245,0.0034176349965824135,0.0013670539986330383,0.9058823529411766,1.0586107091172214,0.8904443091905052,1.1100151745068285,14.884479166666667,0,0.37605426965344957,0.3796687653468641,0.0013670539986330166,-0.002050580997949525,-0.37799043062200965,-0.2863978127136022
920509.BJ,2023-05-15,14.84,14.98,14.6,14.65,14.63,0.02,0.1367,836.43,1238.653,0.1555,0.229,1.86,28.3755,30.5586,4.785,8.4783,159315.987,78807.602,0.0013670539986330166,0.01736111111111116,-0.08092848180677537,-0.0608974358974359,0.08518518518518525,0.9926819352215748,0.028288740245261845,1.0065269666781174,-0.03398154908077233,0.9680510126540458,-0.01426477772349799,0.9793435390066182,0.007272237559760253,-0.2112882489061274,-0.15165853560800574,-0.05962971329812167,31.849313541471275,47.14588310282746,41.12785525761702,59.181938793248335,1.1174969006551683,0.948509925283398,0.1689869753717703,0.3046984798404663,0.025938566552901075,-0.012969283276450477,0.0095563139931741,0.003412969283276499,0.9071207430340559,1.0600578871201158,0.891661594643944,1.1115326251896813,14.84625,0,1.7804110720397783,1.783966648481144,-0.0020477815699659896,-0.35221843003412967,-0.36587030716723556,-0.3003412969283277
920509.BJ,2023-05-16,14.76,14.76,14.6,14.62,14.65,-0.03,-0.2048,204.93,300.464,0.0381,0.0561,0.44,28.3174,30.496,4.7752,8.4609,158989.7427,78646.2213,-0.0020477815699659896,-0.017473118279569988,0.019525801952580135,-0.0579896907216495,0.08376575240919193,0.9941520467836257,0.017012448132780023,1.002537200850305,-0.02676187933796037,0.9689498624780462,-0.015078821110349527,0.9761091390610569,0.006969578127626219,-0.21249912150412342,-0.16382665283231637,-0.04867246867180705,31.849313541471275,50.20453487957908,44.15341513160441,62.306774375528406,1.117140191918177,0.946950095359525,0.17019009655865205,0.31170970285562355,0.01094391244870042,-0.009575923392612899,0.0,0.0013679890560875222,0.9052631578947369,1.0578871201157742,0.8898356664637858,1.109256449165402,14.805833333333334,0,0.7091101606942651,0.7034015000517372,-0.001367989056087482,-0.3563611491108071,-0.3645690834473324,-0.2961696306429549
920509.BJ,2023-05-17,14.68,14.68,14.53,14.6,14.62,-0.02,-0.1368,228.8,334.496,0.0425,0.0626,0.79,28.2787,30.4543,4.7687,8.4494,158772.2464,78538.6341,-0.001367989056087482,-0.015509103169251581,0.02384291725105192,-0.0682833439693682,0.09118086696562022,0.995907230559345,0.005900919445588126,0.9988369706506122,-0.018927444794952675,0.9710675091453276,-0.016034031413612593,0.9734523108379913,0.006779812716064537,-0.21261948248171691,-0.1735852187911236,-0.03903426369059332,28.723402829334603,50.7387660168791,46.34853209336266,59.51923386391199,1.114092808906802,0.9454962321890884,0.16859657671771372,0.3232792067940074,0.010273972602739751,-0.005479452054794526,0.0,0.004794520547945225,0.9040247678018576,1.0564399421128798,0.888618381010347,1.1077389984825494,14.751458333333334,0,0.7425292727886383,0.7358012850829629,-0.003424657534246478,-0.35821917808219184,-0.3643835616438357,-0.2842465753424658
920509.BJ,2023-05-18,14.77,14.77,14.49,14.55,14.6,-0.05,-0.3425,196.07,285.394,0.0364,0.0537,0.64,28.1818,30.35,4.7524,8.4204,158228.5059,78269.6662,-0.003424657534246478,-0.016891891891891886,0.013937282229965264,-0.07147415443522653,0.09152288072018,0.9958932238193019,-0.0036824877250407617,0.9940561590489855,-0.010946685586864069,0.9713599038654115,-0.016545203860547364,0.9688051403269302,0.006523171780580261,-0.21427505676359715,-0.18172318640491686,-0.03255187035868029,28.421051235457142,47.92840793301474,46.875157373246694,50.03490905255083,1.1127052489618448,0.9462638232031041,0.16644142575874063,0.3228533781781886,0.01924398625429549,-0.015120274914089267,0.0,0.0041237113402062195,0.9009287925696595,1.052821997105644,0.8855751673767499,1.1039453717754173,14.724583333333333,0,0.5993275255998773,0.5922135765430352,0.0034364261168384758,-0.3580756013745705,-0.36357388316151207,-0.27422680412371137
920509.BJ,2023-05-19,14.58,14.6,14.51,14.6,14.55,0.05,0.3436,177.18,258.335,0.0329,0.0485,0.54,28.2787,30.4543,4.7687,8.4494,158772.2464,78538.6341,0.0034364261168384758,-0.002050580997949525,0.013185287994448291,-0.0682833439693682,0.10105580693815996,0.9997261024376883,-0.007070981778624086,0.99617903930131,-0.0019068373740125377,0.9781916853706744,-0.016830248336736853,0.9706908970026041,0.006760450250449024,-0.20914493357290986,-0.18720753584892003,-0.021937397723989838,25.547443950130585,41.89379224876676,45.21470233175338,35.251972082793515,1.1028679596614455,0.941721081434445,0.16114687822700044,0.36165092963050754,0.006164383561643826,0.0013698630136986009,0.0,0.004794520547945225,0.9040247678018576,1.0564399421128798,0.888618381010347,1.1077389984825494,14.711250000000001,0,0.5390620721548485,0.5343368873746454,-0.35,-0.37671232876712335,-0.3650684931506849,-0.27808219178082194
920509.BJ,2023-05-22,9.48,9.54,9.44,9.49,9.53,-0.04,-0.4197,706.8,669.703,0.0876,0.129,2.15,27.5717,29.6929,5.1546,8.2381,154802.9403,76575.1687,-0.35,-0.35221843003412967,-0.34097222222222223,-0.39477040816326525,-0.2859292701279157,0.6992337164750958,-0.08036319284455884,0.6699611719025768,-0.026794915836482303,0.6492884510125889,-0.034195658638120574,0.6336170923051244,0.0012367136840698567,-0.6100331434511101,-0.27177265749770335,-0.3382604859534068,11.19999974912001,28.2300371905722,39.553147284692976,5.5838170023306475,1.8205417144788802,1.2597533329394546,0.5607883815394256,-0.4631931420160984,0.010537407797681732,0.0010537407797681546,0.005268703898840773,0.004214963119072805,0.5876160990712075,1.0052966101694916,0.5776019476567256,1.0052966101694916,13.907187500000001,0,2.3345532375906655,1.811582716220369,-0.008429926238145424,-0.021074815595363616,-0.030558482613277205,0.10853530031612224
920509.BJ,2023-05-23,8.79,9.54,8.79,9.41,9.49,-0.08,-0.843,644.37,599.166,0.0799,0.1176,2.13,27.3393,29.4426,5.1111,8.1687,153497.9629,75929.6457,-0.008429926238145424,-0.3563611491108071,-0.3676075268817205,-0.40101845957988547,-0.3181159420289855,0.750997605746209,-0.1479668162654698,0.6909972095755618,-0.06617294109579663,0.6579959443395565,-0.052192066805845316,0.6313600071567553,-0.004907251827700909,-0.923540088974363,-0.40212614395130636,-0.5214139450230566,11.19999974912001,22.158743151272063,33.75501257355266,-1.033795693289136,1.889680618687517,1.1498517936397947,0.7398288250477222,-0.20254927673962922,0.07970244420828905,0.06588735387885239,0.013815090329436664,0.0,0.5826625386996904,1.0705346985210467,0.5727328058429701,1.0705346985210467,13.091145833333332,0,1.649506967981077,1.3952952222864952,-0.004250797024442199,-0.012752391073326375,-0.014877789585547307,0.1200850159404887
920509.BJ,2023-05-24,9.29,9.46,9.21,9.37,9.41,-0.04,-0.4251,973.0,906.387,0.1206,0.1776,2.49,27.2231,29.3174,5.0894,8.134,152845.4742,75606.8842,-0.004250797024442199,-0.35821917808219184,-0.3681726230613621,-0.4024234693877552,-0.3120411160058737,0.8159177986764193,-0.21664392905866314,0.7167992656058751,-0.10569884381199979,0.6699796217510993,-0.06980379115397395,0.6316782957494858,-0.010979119670181725,-1.1618255284261974,-0.554066020993869,-0.6077595074323283,9.838709455254943,17.895812607380105,28.46861258482847,-3.24978734751663,1.9249918877297807,1.060173533828384,0.8648183539013967,-0.06957939026463718,0.026680896478121666,0.00853788687299894,0.009605122732123975,0.008537886872998751,0.5801857585139318,1.0659840728100114,0.5702982349360924,1.0659840728100114,12.266145833333333,0,1.803575268219261,1.6667745500618798,-0.0032017075773744796,-0.009605122732123772,-0.010672358591248599,0.11632870864461053
920509.BJ,2023-05-25,9.37,9.37,9.13,9.34,9.37,-0.03,-0.3202,172.35,160.977,0.0214,0.0315,0.32,27.1359,29.2236,5.0731,8.1079,152356.1077,75364.8131,-0.0032017075773744796,-0.3580756013745705,-0.3689189189189189,-0.40886075949367096,-0.2982719759579264,0.8944646619421567,-0.28528405201916496,0.7456490499760499,-0.1442235430757669,0.6836230558096981,-0.08788971226383624,0.6324770890704708,-0.01672381840174897,-1.3376647053565147,-0.7107857579881799,-0.6268789473683348,8.914100283958817,14.89230802318324,23.943177730946726,-3.209431392343731,1.939533774844557,0.9860550902518026,0.9534786845927542,0.014625297825608617,0.025695931477515893,-0.003211991434689439,0.0,0.022483940042826455,0.5783281733746131,1.0625711035267351,0.5684723067559343,1.0625711035267351,11.853125,0,0.3223061674832628,0.3102192734975533,-0.025695931477516032,-0.008565310492505307,0.03426124197002145,0.09743040685224846
920509.BJ,2023-05-26,9.34,9.34,9.1,9.1,9.34,-0.24,-2.5696,348.7,319.093,0.0432,0.0636,0.65,26.4386,28.4727,4.9427,7.8996,148441.1756,73428.244,-0.025695931477516032,-0.37671232876712335,-0.37799043062200965,-0.4233206590621039,-0.3137254901960784,0.9740954827660029,-0.3603122432210353,0.760043431053203,-0.1830649563318778,0.682747495967288,-0.10699809051623044,0.6191318546741053,-0.02279350656546053,-1.4793171675953776,-0.8644920400051715,-0.614825127590206,8.593749812011708,11.656187508663999,19.84751432351915,-4.7264661210463,1.989338639527344,0.9400020198133155,1.0493366197140286,0.05717705738717431,0.026373626373626398,-0.026373626373626398,0.0,0.0,0.563467492260062,1.0352673492605233,0.5538648813146683,1.0352673492605233,11.412291666666668,0,0.612782139869676,0.6008546596538429,0.020879120879120805,0.018681318681318615,0.14725274725274717,0.13516483516483513
920509.BJ,2023-05-29,9.11,9.34,8.88,9.29,9.1,0.19,2.0879,1052.8,963.68,0.1305,0.1922,1.85,26.9907,29.0671,5.0459,8.0645,151540.4969,74961.3612,0.020879120879120805,-0.021074815595363616,-0.36587030716723556,-0.41718946047678795,-0.30307576894223565,0.9987099548484196,-0.3146183318597111,0.812275946489464,-0.19258736321920233,0.7148353339489073,-0.11083743842364524,0.6349676478629364,-0.023156957658710398,-1.5582897306776342,-1.0032515782086724,-0.5550381524689618,4.25531905143292,10.557859672241326,16.75096277309321,-1.8283465294624435,1.9298535717781007,0.8679935756922981,1.0618599960858026,0.1243162230995451,0.04951560818083952,0.019375672766415473,0.005382131324004382,0.024757804090419663,0.5920968769917144,1.0568828213879409,0.5654290931223371,1.0568828213879409,11.002708333333333,0,1.6495258866514992,1.6337419383495015,0.0,-0.009687836383207693,0.1033369214208828,0.10871905274488713
920509.BJ,2023-05-30,9.05,9.29,9.05,9.29,9.29,0.0,0.0,578.2,535.594,0.0717,0.1055,0.91,26.9907,29.0671,5.0459,8.0645,151540.4969,74961.3612,0.0,-0.012752391073326375,-0.3645690834473324,-0.3521617852161786,-0.3077496274217586,1.0012933821944385,-0.2595371109337592,0.8519809244314013,-0.19929505066823328,0.7289990975791579,-0.10890846793930498,0.6379691201886208,-0.022979893990561995,-1.602402568475961,-1.1230817763098055,-0.47932079216615553,4.290428943785429,9.82564111462621,14.442522220270876,0.5918789033368803,1.9266068999045705,0.8168807211933847,1.1097261787111858,0.16501302946791976,0.025834230355220502,0.025834230355220502,0.0,0.0,0.6193333333333333,1.0568828213879409,0.5654290931223371,1.0568828213879409,10.812395833333332,0,0.9251051983168267,0.9280040308677422,-0.0010764262648008671,-0.002152852529601623,0.10764262648008605,0.10764262648008605
920509.BJ,2023-05-31,9.16,9.28,9.1,9.28,9.29,-0.01,-0.1076,413.57,381.883,0.0513,0.0755,0.66,26.9616,29.0358,5.0405,8.0558,151377.3747,74880.6708,-0.0010764262648008671,-0.009605122732123772,-0.3643835616438357,-0.3492286115007013,-0.3171449595290655,1.0021598272138228,-0.19366074538488331,0.8947165445430003,-0.20654834761321905,0.7427267997919084,-0.10661041793285908,0.6404416839199447,-0.023157043179290238,-1.6194985540353706,-1.2223651318865192,-0.3971334221488514,4.304635661813052,9.361672384831854,12.748905608457868,2.5872059375798244,1.9201571866238143,0.7726229857899789,1.1475342008338354,0.19814399765277962,0.0193965517241379,0.012931034482758537,0.0,0.006465517241379364,0.6186666666666666,1.0557451649601821,0.5648204503956178,1.0557451649601821,10.6421875,0,0.8059845183620331,0.8086537211373579,-0.0021551724137930384,-0.0010775862068965747,0.12607758620689657,0.0786637931034484
920509.BJ,2023-06-01,9.1,9.27,9.1,9.26,9.28,-0.02,-0.2155,523.0,482.998,0.0648,0.0955,1.02,26.9035,28.9733,5.0297,8.0385,151051.1303,74719.29,-0.0021551724137930384,-0.008565310492505307,-0.36357388316151207,-0.3547038327526132,-0.31610044313146235,1.0017308524448292,-0.11472897912277347,0.9407700904195875,-0.2141944754909788,0.7565359477124183,-0.10411710887465686,0.6422230442019604,-0.02361067220441515,-1.6160302863969278,-1.3010981628086487,-0.31493212358827916,4.414261355178809,27.130003533591637,17.54260491683579,46.30480076710334,1.9089130965842744,0.734715413134948,1.1741976834493264,0.2259283852798688,0.018358531317494594,0.01727861771058317,0.0010799136069114242,0.0,0.6173333333333333,1.0534698521046644,0.563603164942179,1.0534698521046644,10.455520833333335,0,0.8966933788709548,0.9000248952016363,0.001079913606911509,0.043196544276457916,0.14038876889848817,0.07559395248380141
920509.BJ,2023-06-02,9.25,9.38,9.25,9.27,9.26,0.01,0.108,897.0,837.646,0.1112,0.1637,1.54,26.9326,29.0046,5.0351,8.0472,151214.2525,74799.9804,0.001079913606911509,0.018681318681318615,-0.3650684931506849,-0.3566967383761277,-0.38117489986648867,0.9991377452037076,-0.006850781417255369,0.9957035445757251,-0.22241710515326152,0.773595927564049,-0.10094909404659203,0.6471881872447377,-0.02547965709620359,-1.5940980493352335,-1.3596981401259025,-0.23439990920933096,4.251700579041113,39.420002071283335,24.83507063498497,68.58986494388006,1.884930911469391,0.7003981068693363,1.1845328046000547,0.25292832051111924,0.014023732470334498,0.0021574973031283254,0.011866235167206172,0.0,0.618,1.0546075085324234,0.5642118076688983,1.0546075085324234,10.270416666666666,0,1.2945329434821633,1.308085668034959,-0.007551240560949357,0.12621359223300965,0.13700107874865153,0.08198489751887816
920509.BJ,2023-06-05,9.15,9.2,9.15,9.2,9.27,-0.07,-0.7551,390.5,358.42,0.0484,0.0713,0.56,26.7292,28.7855,4.9971,7.9864,150072.3973,74235.1478,-0.007551240560949357,-0.009687836383207693,-0.030558482613277205,-0.36111111111111116,-0.35619314205738284,0.9935205183585313,-0.004515158030531041,0.9912724921883418,-0.1885109731572966,0.7847820523756717,-0.09795321637426901,0.6461279145987452,-0.0267930374555726,-1.5643291081192956,-1.4006243337312507,-0.16370477438804487,4.222972873105334,44.670805661473786,31.446982310481243,71.11845236345886,1.8721594891346043,0.6763187717349614,1.1958407173996428,0.27067252624971205,0.005434782608695537,0.005434782608695537,0.0,0.0,0.6133333333333333,1.0466439135381116,0.5599513085818624,1.0466439135381116,10.102916666666667,0,0.6967565580761309,0.6901874455284934,0.007608695652173925,0.11413043478260887,0.14347826086956528,0.0608695652173914
920509.BJ,2023-06-06,9.26,9.27,9.15,9.27,9.2,0.07,0.7609,240.33,222.385,0.0298,0.0439,0.43,26.9326,29.0046,5.0351,8.0472,151214.2525,74799.9804,0.007608695652173925,-0.002152852529601623,-0.014877789585547307,-0.3770161290322581,-0.3458009880028229,1.0015125324114087,-0.0023712006898036764,1.0003237293622531,-0.15012839325018346,0.8101376447454665,-0.10209126221210829,0.6547997457088366,-0.027800986597383615,-1.5175957871301033,-1.4240186244140713,-0.093577162716032,5.360133877651776,55.780536587649124,39.558167069537205,88.22527562387296,1.816250753623783,0.6524655354808556,1.1637852181429273,0.29862422960790885,0.012944983818770142,0.0010787486515641627,0.0,0.011866235167205981,0.6188251001335113,1.0546075085324234,0.5642118076688983,1.0546075085324234,9.939895833333333,0,0.4876034734621002,0.48697473691955445,0.0,0.11003236245954695,0.13700107874865153,0.038834951456310884
920509.BJ,2023-06-07,9.25,9.29,9.2,9.27,9.27,0.0,0.0,348.0,321.679,0.0431,0.0635,0.71,26.9326,29.0046,5.0351,8.0472,151214.2525,74799.9804,0.0,-0.0010775862068965747,-0.010672358591248599,-0.37491571139581936,-0.3953033268101761,1.0017289820618112,-0.0006479481641469276,1.0014043426596089,-0.10750096413420751,0.83031035872632,-0.10644683660810761,0.6595048377916903,-0.02995169082125604,-1.4636860398650011,-1.4319521075050847,-0.031733932359916395,5.405405277574843,63.18702387176601,47.43445267028014,94.69216627473776,1.7685163062466822,0.6402215578309879,1.1282947484156942,0.3188691982571209,0.009708737864077655,0.0021574973031283254,0.0021574973031283254,0.0053937432578210045,0.6188251001335113,1.0546075085324234,0.5642118076688983,1.0546075085324234,9.881562500000001,0,0.7253536098848186,0.7234828583869215,0.04207119741100329,0.12729234088457386,0.1283710895361383,0.055016181229773364
920509.BJ,2023-06-08,9.16,9.78,9.16,9.66,9.27,0.39,4.2071,2462.9,2347.364,0.3052,0.4495,5.13,28.0656,30.2248,5.2469,8.3857,157576.0172,77946.9051,0.04207119741100329,0.043196544276457916,0.03426124197002145,-0.3472972972972973,-0.362796833773087,1.0349260767088067,0.009736045002163518,1.039939713639789,-0.056283653357716124,0.8856291542516618,-0.10886437908496738,0.6917623469314682,-0.031510079526539614,-1.3736667475422557,-1.4202950355115462,0.04662828796929053,10.543130754626475,71.0135711490786,55.29415882987962,102.45239578747658,1.6443020428639923,0.6139795306349722,1.0303225122290198,0.3746598413559429,0.06418219461697715,0.05175983436853002,0.012422360248447124,0.0,0.6448598130841121,1.0989761092150172,0.5879488740109556,1.0989761092150172,9.891458333333333,0,2.8382729508404525,2.871397487066648,0.08074534161490687,0.0931677018633541,0.06107660455486541,0.005175983436852993
920509.BJ,2023-06-09,9.52,10.48,9.25,10.44,9.66,0.78,8.0745,7292.72,7388.795,0.9038,1.3311,8.4,30.3318,32.6653,5.6706,9.0628,170299.5465,84240.7546,0.08074534161490687,0.12621359223300965,0.14725274725274717,-0.2863978127136022,-0.3127057274522712,1.0911371237458192,0.03125673636559623,1.10792741165234,0.012137486573576828,0.975883342680875,-0.10723524993741151,0.7518815042431372,-0.030602390011752245,-1.2252796785785307,-1.3812919641223398,0.15601228554380908,74.61139355150512,79.74331294040483,63.44387686672136,112.34218508777177,1.4710057615656544,0.5784195257906672,0.8925862357749871,0.472313438029759,0.11781609195402304,0.08812260536398467,0.0038314176245211615,0.025862068965517203,0.6969292389853137,1.187713310580205,0.63542300669507,1.187713310580205,10.019166666666667,1,3.396876411926088,3.4726209912298027,-0.018199233716475027,0.00957854406130254,-0.010536398467432928,-0.07183908045977017
920509.BJ,2023-06-12,10.25,10.36,10.05,10.25,10.44,-0.19,-1.8199,2822.55,2899.424,0.3498,0.5152,1.31,29.7798,32.0708,5.5674,8.8979,167200.2253,82707.6375,-0.018199233716475027,0.11413043478260887,0.1033369214208828,-0.3003412969283277,-0.34837889383343934,1.0482716301902228,0.05593952483801301,1.076793780859334,0.025643788384872357,0.9782401221607179,-0.10620148426170795,0.7430856783828522,-0.03124122108811689,-1.1102111638626067,-1.327075804067498,0.21686464020489127,70.58823044982734,80.93998620342609,69.2759133122896,104.26813198569906,1.4391327836432757,0.6053550212347728,0.8337777624085028,0.47332154453658465,0.030243902439024264,0.0,0.010731707317073116,0.01951219512195115,0.6939742721733243,1.1660978384527874,0.6238587948874011,1.1660978384527874,10.112395833333334,1,1.0718679983290929,1.0999626924757544,0.0039024390243902474,0.02634146341463417,0.004878048780487809,-0.04390243902439017
920509.BJ,2023-06-13,10.22,10.41,10.11,10.29,10.25,0.04,0.3902,1981.4,2045.461,0.2456,0.3617,0.75,29.896,32.196,5.5891,8.9326,167852.714,83030.399,0.0039024390243902474,0.11003236245954695,0.10764262648008605,-0.2961696306429549,-0.3616625310173698,1.0308555399719492,0.07843560933448579,1.0697577710780746,0.037984245171037045,1.0027773717292794,-0.10321171072755075,0.7512776831345827,-0.03251630524357807,-1.0042154752337868,-1.2625037382979973,0.2582882630642105,72.54901462898921,82.70395194665146,73.75192619041023,100.60800345913393,1.366747640156946,0.6277130012424711,0.739034638914475,0.5037476982334805,0.02915451895043739,0.00680272108843523,0.011661807580175024,0.010689990281827134,0.6966824644549763,1.1706484641638226,0.6262933657942787,1.1706484641638226,10.1878125,1,0.6645616958364107,0.6816965826803574,0.01554907677356665,0.024295432458697697,0.0,-0.031098153547132967
920509.BJ,2023-06-14,10.11,10.45,10.11,10.45,10.29,0.16,1.5549,1385.32,1432.248,0.1717,0.2529,0.46,30.3609,32.6966,5.676,9.0715,170462.6687,84321.445,0.01554907677356665,0.12729234088457386,0.12607758620689657,-0.2842465753424658,-0.35213887166769997,1.022705030338618,0.1041711692241194,1.0733360723089562,0.05174462568866822,1.039387308533917,-0.09946706077298595,0.7682693721511542,-0.0322993739328401,-0.8969655695868646,-1.1893961045532722,0.2924305349664076,75.57603199048643,87.71742135354616,78.40709124478887,106.33808157106071,1.2695382677476246,0.6546722585681647,0.61486600917946,0.5616308850040843,0.032535885167464106,0.032535885167464106,0.0,0.0,0.7075152335815843,1.1888509670079637,0.6360316494217894,1.1888509670079637,10.216666666666667,1,0.43440876669578776,0.44443059804290774,0.010526315789473717,0.000956937799043267,-0.042105263157894646,-0.045933014354066826
920509.BJ,2023-06-15,10.6,10.6,10.3,10.56,10.45,0.11,1.0526,541.39,567.79,0.0671,0.0988,0.17,30.6804,33.0408,5.7358,9.167,172257.0126,85209.0392,0.010526315789473717,0.0931677018633541,0.14038876889848817,-0.27422680412371137,-0.35214723926380365,1.0155799192152337,0.11399185772444831,1.070342590715589,0.06211648186026486,1.0715916586331118,-0.09653907861563138,0.7818554258496014,-0.03279784212159553,-0.7939428402647248,-1.1103054516934003,0.3163626114286755,85.78430783833186,90.892073782269,82.56875209061558,107.53871716557583,1.164221231820476,0.7021613439370994,0.46205988788337676,0.6445888579873189,0.028409090909090808,-0.003787878787878707,0.0,0.0246212121212121,0.7232876712328767,1.2013651877133107,0.6458715596330274,1.2013651877133107,10.2803125,1,0.19303120930902531,0.19806096366623088,-0.0018939393939395588,-0.029356060606060663,-0.05681818181818177,-0.06155303030303039
920509.BJ,2023-06-16,10.66,10.66,10.22,10.54,10.56,-0.02,-0.1894,1516.6,1567.889,0.188,0.2768,0.54,30.6223,32.9782,5.7249,9.1496,171930.7682,85047.6584,-0.0018939393939395588,0.00957854406130254,0.13700107874865153,-0.27808219178082194,-0.349784083898828,1.011710501055865,0.0888377926421402,1.0547383168217752,0.06049028971665105,1.0920582292907839,-0.09782202280800145,0.7858731717016066,-0.034089135888418,-0.7057742924196244,-1.0293992198368755,0.32362492741725113,83.42245364751682,91.27904236245529,85.4721821812288,102.89276272490824,1.0168440173539963,0.8145601572190585,0.20228386013493793,0.9167307850832795,0.041745730550284584,-0.011385199240986812,0.0,0.030360531309297775,0.9887429643527204,1.199089874857793,0.6446483180428133,1.199089874857793,10.321250000000001,1,0.919456886287082,0.9208995805381347,-0.001897533206831059,-0.01992409867172662,-0.048387096774193505,-0.06166982922201125
