ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
688082.SH,20250605,40.9955,35.8327,4727552.497,4672020.0225
688082.SH,20250604,40.7927,35.6555,4704164.0641,4648906.3231
688082.SH,20250603,40.7965,35.6588,4704605.3553,4649342.4306
688082.SH,20250530,38.7684,33.8861,4470721.0256,4418205.4371
688082.SH,20250529,39.174,34.2406,4517497.8916,4464432.8358
688082.SH,20250528,38.4354,33.5951,4432328.6923,4380264.0815
688082.SH,20250527,38.5349,33.682,4443802.2632,4391602.8775
688082.SH,20250526,38.4622,33.6185,4435417.7306,4383316.8343
688082.SH,20250523,38.29,33.468,4415559.6271,4363691.9952
688082.SH,20250522,38.8143,33.9262,4476016.5199,4423438.7275
688082.SH,20250521,39.1625,34.2306,4516174.018,4463124.5132
688082.SH,20250520,39.3385,34.3845,4536473.4126,4483185.4598
688082.SH,20250519,39.5375,34.5584,4559420.5544,4505863.0516
688082.SH,20250516,39.3768,34.4179,4540886.3245,4487546.5352
688082.SH,20250515,39.6332,34.642,4570452.8341,4516765.74
688082.SH,20250514,40.7008,35.5752,4693573.0756,4638439.7423
688082.SH,20250513,40.1575,35.1002,4630909.7269,4576512.4723
688082.SH,20250512,40.4636,35.3678,4666213.0219,4611401.0751
688082.SH,20250509,39.9699,34.9363,4609286.4587,4555143.2031
688082.SH,20250508,40.7736,35.6387,4701957.6081,4646725.7854
688082.SH,20250507,40.873,35.7257,4713431.179,4658064.5813
688082.SH,20250506,40.8654,35.719,4712548.5967,4657192.3663
688082.SH,20250430,40.146,35.0902,4629585.8533,4575204.1497
688082.SH,20250429,39.4342,39.4342,4547505.6923,4494088.1482
688082.SH,20250428,38.7722,38.7722,4471162.3168,4418641.5446
688082.SH,20250425,38.8334,38.8334,4478222.9758,4425619.2652
688082.SH,20250424,38.5655,38.5655,4447332.5927,4395091.7377
688082.SH,20250423,38.8449,38.8449,4479546.8494,4426927.5878
688082.SH,20250422,39.5107,39.5107,4556331.5161,4502810.2989
688082.SH,20250421,39.0745,39.0745,4506024.3207,4453094.0399
688082.SH,20250418,38.9367,38.9367,4490137.8379,4437394.1686
688082.SH,20250417,39.3194,39.3194,4534266.9567,4481004.9221
688082.SH,20250416,39.7595,39.7595,4585015.4433,4531157.2887
688082.SH,20250415,38.8525,38.8525,4480429.4318,4427799.8029
688082.SH,20250414,39.1472,39.1472,4514408.8532,4461380.0831
688082.SH,20250411,38.975,38.975,4494550.7498,4441755.244
688082.SH,20250410,37.892,37.892,4369665.3436,4318336.8116
688082.SH,20250409,37.6318,37.6318,4339657.5428,4288681.4992
688082.SH,20250408,35.7912,35.7912,4127396.4814,4078913.7749
688082.SH,20250407,35.4353,35.4353,4086356.4009,4038355.7741
688082.SH,20250403,39.5949,39.5949,4566039.9222,4512404.6646
688082.SH,20250402,39.7212,39.7212,4580602.5314,4526796.2133
688082.SH,20250401,39.6829,39.6829,4576189.6196,4522435.138
688082.SH,20250331,39.0209,39.0209,4499846.244,4446988.5344
688082.SH,20250328,38.2671,38.2671,4412911.88,4361075.35
688082.SH,20250327,39.6026,39.6026,4566922.5046,4513276.8797
688082.SH,20250326,39.2314,39.2314,4524117.2594,4470974.4488
688082.SH,20250325,39.1778,39.1778,4517939.1827,4464868.9433
688082.SH,20250324,39.6294,39.6294,4570011.5429,4489917.3276
688082.SH,20250321,38.8449,38.8449,4479546.8494,4401038.1221
688082.SH,20250320,39.2634,39.2634,4527804.571,4474309.272
688082.SH,20250319,39.5487,39.5487,4560710.1274,4506826.0545
688082.SH,20250318,40.2906,40.2906,4646264.5743,4591369.689
688082.SH,20250317,39.9938,39.9938,4612042.7955,4557552.2352
688082.SH,20250314,40.2069,40.2069,4636612.2777,4581831.4328
688082.SH,20250313,39.2253,39.2253,4523417.1634,4469973.701
688082.SH,20250312,40.0966,40.0966,4623888.7959,4569258.2769
688082.SH,20250311,41.295,41.295,4762092.1331,4705828.7634
688082.SH,20250310,41.6983,41.6983,4808598.6529,4751785.816
688082.SH,20250307,41.9913,41.9913,4842381.6909,4785169.7127
688082.SH,20250306,42.4897,42.4897,4899856.7295,4841965.6928
688082.SH,20250305,40.5189,40.5189,4672589.0195,4617383.115
688082.SH,20250304,40.7091,40.7091,4694526.0571,4639060.97
688082.SH,20250303,40.1574,40.1574,4630908.6479,4576195.1905
688082.SH,20250228,40.633,40.633,4685751.242,4630389.828
688082.SH,20250227,42.2918,42.2918,4877042.2103,4819420.7236
688082.SH,20250226,54.4931,49.8123,4961719.1757,4903097.2439
688082.SH,20250225,52.7151,48.187,4799823.8378,4743114.674
688082.SH,20250224,52.7633,48.231,4804211.2454,4747450.245
688082.SH,20250221,52.4211,47.9183,4773060.6519,4716667.6909
688082.SH,20250220,50.6576,46.3062,4612481.5363,4557985.7923
688082.SH,20250219,50.8599,46.4912,4630908.6479,4576195.1905
688082.SH,20250218,48.8602,44.6632,4448831.2354,4396268.994
688082.SH,20250217,49.4192,45.1742,4499725.1628,4446561.6176
688082.SH,20250214,48.5037,44.3373,4416364.4197,4364185.7686
688082.SH,20250213,49.106,44.8879,4471207.0138,4418380.4061
688082.SH,20250212,50.5708,46.2269,4604584.2027,4550181.7645
688082.SH,20250211,49.0385,44.8262,4465064.6433,4412310.6067
688082.SH,20250210,49.6697,45.4032,4522539.6819,4469106.5868
688082.SH,20250207,49.3324,45.0949,4491827.8292,4438757.5898
688082.SH,20250206,49.1397,44.9187,4474278.1991,4421415.3058
688082.SH,20250205,46.8268,42.8045,4263682.6377,4213307.8978
688082.SH,20250127,47.1255,43.0776,4290884.5643,4240188.438
688082.SH,20250124,48.6193,44.443,4426894.1978,4374591.139
688082.SH,20250123,48.4844,44.3197,4414609.4567,4362451.5402
688082.SH,20250122,47.8676,43.7559,4358450.6403,4306956.2314
688082.SH,20250121,48.229,44.0862,4391356.1968,4339473.0139
688082.SH,20250120,48.4266,44.2668,4409344.5677,4357248.855
688082.SH,20250117,48.5229,44.3549,4418119.3827,4365919.997
688082.SH,20250116,48.1808,44.0422,4386968.7892,4335137.4429
688082.SH,20250115,48.0411,43.9144,4374245.3074,4322564.287
688082.SH,20250114,47.7953,43.6898,4351869.529,4300452.8749
688082.SH,20250113,46.2486,42.2759,4211033.7473,4161281.0458
688082.SH,20250110,46.0751,42.1173,4195239.0802,4145672.9902
688082.SH,20250109,46.4509,42.4609,4229460.8589,4179490.444
688082.SH,20250108,47.0918,43.0467,4287813.3791,4237153.5383
688082.SH,20250107,47.5351,43.452,4328177.5283,4277040.7915
688082.SH,20250106,46.981,42.9454,4277722.3418,4227181.725
688082.SH,20250103,46.9858,42.9498,4278161.0825,4227615.2821
688082.SH,20250102,47.3809,43.311,4314137.8242,4263166.9643
688082.SH,20241231,48.1856,44.0466,4387407.53,4335571.0
688082.SH,20241230,50.1371,45.8305,4565097.535,4511161.6255
688082.SH,20241227,50.46,46.1256,4594493.1654,4540209.9512
688082.SH,20241226,50.2962,45.9758,4579575.9798,4525469.0098
688082.SH,20241225,49.8769,45.5926,4541405.5343,4487749.5421
688082.SH,20241224,51.0479,46.663,4648019.5373,4593103.9174
688082.SH,20241223,50.1131,45.8085,4562903.8312,4508993.84
688082.SH,20241220,51.1635,46.7687,4658549.3154,4603509.2878
688082.SH,20241219,50.5708,46.2269,4604584.2027,4550181.7645
688082.SH,20241218,50.8358,46.4692,4628714.9442,4574027.405
688082.SH,20241217,50.8021,46.4383,4625643.7589,4570992.5053
688082.SH,20241216,50.7298,46.3722,4619062.6476,4564489.1488
688082.SH,20241213,52.1128,47.6364,4744981.2437,4688920.0365
688082.SH,20241212,53.9149,49.2837,4909070.2853,4851070.3919
688082.SH,20241211,54.7822,50.0766,4988043.6209,4929110.6699
688082.SH,20241210,53.5824,48.9798,4878797.1734,4821154.952
688082.SH,20241209,53.1536,48.5878,4839749.2463,4782568.3701
688082.SH,20241206,54.2811,49.6185,4942414.5825,4884020.7315
688082.SH,20241205,53.3608,48.7772,4858615.0987,4801211.3254
688082.SH,20241204,53.939,49.3058,4911263.9891,4853238.1774
688082.SH,20241203,54.9347,50.2159,5001923.3308,4947753.6252
688082.SH,20241202,55.6712,50.8892,5068983.8171,5014087.8615
688082.SH,20241129,55.8349,51.0388,5083886.1474,5028828.8029
