ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
300748.SZ,20251030,198.8402,94.93,5787104.1725,4756747.0872
300748.SZ,20251029,189.7182,90.575,5521615.4382,4538526.9332
300748.SZ,20251028,184.0809,87.8836,5357545.8816,4426590.1703
300748.SZ,20251027,189.206,90.3304,5506708.7171,4549833.677
300748.SZ,20251024,187.9835,89.7468,5471128.5912,4520436.1433
300748.SZ,20251023,178.1094,85.0327,5183750.6512,4282994.5249
300748.SZ,20251022,180.9306,86.3796,5265858.6341,4350834.9873
300748.SZ,20251021,187.6544,89.5897,5461549.3266,4512521.4226
300748.SZ,20251020,189.5821,115.8396,5517656.4482,4558879.0719
300748.SZ,20251017,188.0775,114.9202,5473865.524,4522697.492
300748.SZ,20251016,192.1212,117.391,5591553.6328,4619935.4881
300748.SZ,20251015,202.7476,123.884,5900827.0349,4875467.8964
300748.SZ,20251014,201.5251,123.137,5865246.909,4846070.3627
300748.SZ,20251013,220.5209,134.7439,6418107.3269,5302862.8094
300748.SZ,20251010,187.5133,114.5754,5457443.9274,4509129.3995
300748.SZ,20251009,185.6795,113.455,5404073.7386,4465033.099
300748.SZ,20250930,161.2295,98.5153,4692471.2204,3877082.425
300748.SZ,20250929,162.2639,99.1474,4722577.4808,3901957.2612
300748.SZ,20250926,162.9692,99.5784,4743104.4765,3918917.3768
300748.SZ,20250925,166.1665,101.532,4836160.1905,3995803.2342
300748.SZ,20250924,161.5116,98.6877,4700682.0187,3883866.4713
300748.SZ,20250923,160.2421,97.912,4663733.4264,3853338.2632
300748.SZ,20250922,166.1665,101.532,4836160.1905,3995803.2342
300748.SZ,20250919,165.8374,101.3309,4826580.9258,3987888.5136
300748.SZ,20250918,170.3042,104.0602,4956585.232,4095302.579
300748.SZ,20250917,178.2035,108.8869,5186487.584,4285255.8737
300748.SZ,20250916,167.342,102.2502,4870371.85,4024070.0935
300748.SZ,20250915,173.1724,105.8128,5040061.6812,4164273.7158
300748.SZ,20250912,175.7114,107.3642,5113958.8658,4225330.1319
300748.SZ,20250911,169.7703,103.734,4941047.0547,4084758.0339
300748.SZ,20250910,161.7085,98.808,4706412.4959,3890785.9085
300748.SZ,20250909,162.6514,99.3842,4733855.1344,3913472.7068
300748.SZ,20250908,172.4105,105.3472,5017886.4424,4148281.0692
300748.SZ,20250905,172.0804,105.1456,5008281.519,4140340.6898
300748.SZ,20250904,167.3659,102.2649,4871068.3267,4026906.6983
300748.SZ,20250903,176.7007,107.9687,5142750.4474,4251506.0014
300748.SZ,20250902,178.6808,109.1786,5200379.9882,4299148.2779
300748.SZ,20250901,186.9312,114.2198,5440503.0747,4497657.763
300748.SZ,20250829,193.2958,118.1087,5625740.8843,4650793.6515
300748.SZ,20250828,200.7919,122.689,5843909.8601,4831153.698
300748.SZ,20250827,188.0156,114.8823,5472062.1089,4523747.581
300748.SZ,20250826,176.3235,107.7382,5131773.392,4242431.2821
300748.SZ,20250825,171.4204,104.7423,4989071.672,4124459.9309
300748.SZ,20250822,142.8503,87.2852,4157559.7267,3437049.9425
300748.SZ,20250821,139.4087,85.1823,4057394.0963,3354243.1287
300748.SZ,20250820,138.843,84.8366,4040928.5132,3340631.0497
300748.SZ,20250819,135.9671,113.1038,3957228.4659,3271436.3149
300748.SZ,20250818,138.2301,114.9863,4023090.7982,3325884.6308
300748.SZ,20250815,132.8084,110.4763,3865295.6271,3195435.5406
300748.SZ,20250814,129.9797,108.1232,3782967.7117,3127375.1457
300748.SZ,20250813,131.4883,109.3782,3826875.9332,3163674.0229
300748.SZ,20250812,128.7067,107.0643,3745920.1498,3096747.968
300748.SZ,20250811,132.7612,110.437,3863923.4952,3194301.2006
300748.SZ,20250808,132.7612,110.437,3863923.4952,3194301.2006
300748.SZ,20250807,137.3815,114.2804,3998392.4236,3305466.5123
300748.SZ,20250806,131.394,109.2997,3824131.6694,3161405.3431
300748.SZ,20250805,127.7638,106.28,3718477.5113,3074061.1697
300748.SZ,20250804,127.3395,105.927,3706128.324,3063852.1104
300748.SZ,20250801,125.878,104.7113,3663592.2344,3028687.5731
300748.SZ,20250731,128.9896,107.2996,3754152.9413,3103554.0074
300748.SZ,20250730,128.8482,107.182,3750036.5456,3100150.9877
300748.SZ,20250729,132.6198,110.3194,3859807.0994,3190898.1809
300748.SZ,20250728,134.5999,111.9665,3917436.6402,3238540.4573
300748.SZ,20250725,135.3071,112.5548,3938018.619,3255555.5561
300748.SZ,20250724,137.1929,114.1235,3992903.8959,3300929.1527
300748.SZ,20250723,124.7937,103.8093,3632033.2002,3002597.755
300748.SZ,20250722,125.5952,104.476,3655359.4429,3021881.5336
300748.SZ,20250721,126.0195,104.8289,3667708.6302,3032090.5928
300748.SZ,20250718,126.0195,104.8289,3667708.6302,3032090.5928
300748.SZ,20250717,121.2106,100.8287,3527751.174,2916387.9215
300748.SZ,20250716,123.615,102.8288,3597729.9021,2974239.2571
300748.SZ,20250715,121.6349,101.1817,3540100.3613,2926596.9807
300748.SZ,20250714,122.5779,101.966,3567542.9998,2949283.779
300748.SZ,20250711,122.3421,101.7699,3560682.3402,2943612.0794
300748.SZ,20250710,113.2431,94.2009,3295860.879,2724684.4758
300748.SZ,20250709,108.3871,90.1615,3154531.291,2607847.4646
300748.SZ,20250708,111.8759,93.0636,3256069.0533,2691788.6183
300748.SZ,20250707,107.9157,89.7693,3140809.9717,2596504.0654
300748.SZ,20250704,106.5484,88.632,3101018.146,2563608.2079
300748.SZ,20250703,109.3772,90.9851,3183346.0614,2631668.6028
300748.SZ,20250702,110.2258,91.691,3208044.436,2652086.7213
300748.SZ,20250701,110.8387,92.2008,3225882.151,2666833.1402
300748.SZ,20250630,112.3945,93.495,3271162.5044,2704266.3574
300748.SZ,20250627,107.067,89.0634,3116111.5971,2576085.947
300748.SZ,20250626,104.6155,87.0241,3044760.7371,2517100.2714
300748.SZ,20250625,106.8785,88.9065,3110623.0694,2571548.5873
300748.SZ,20250624,106.5484,88.632,3101018.146,2563608.2079
300748.SZ,20250623,105.5584,87.8084,3072203.3756,2539787.0697
300748.SZ,20250620,104.7569,87.1417,3048877.1329,2520503.2911
300748.SZ,20250619,105.6055,87.8476,3073575.5075,2540921.4096
300748.SZ,20250618,109.1414,90.789,3176485.4017,2625996.9032
300748.SZ,20250617,111.5458,92.7891,3246464.1298,2683848.2389
300748.SZ,20250616,114.4689,95.2206,3331536.309,2754177.3136
300748.SZ,20250613,112.2059,93.3381,3265673.9767,2699728.9977
