ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,volume_ratio,turnover_rate,turnover_rate_f
688322.SH,2025-07-11,60.0,61.61,59.15,61.01,60.06,0.95,1.5818,59783.94,361300.41,0.87,2.046,2.9022
688322.SH,2025-07-14,61.62,63.95,60.78,63.56,61.01,2.55,4.1796,92821.69,582843.174,1.39,3.1767,4.506
688322.SH,2025-07-15,63.8,65.23,63.34,64.39,63.56,0.83,1.3059,87217.25,561088.216,1.17,2.9849,4.2339
688322.SH,2025-07-16,64.38,67.5,63.52,66.66,64.39,2.27,3.5254,97954.95,644459.952,1.3,3.3524,4.7551
688322.SH,2025-07-17,66.98,69.55,66.48,66.9,66.66,0.24,0.36,118969.94,806864.801,1.52,4.0716,5.7753
688322.SH,2025-07-18,67.57,68.4,66.65,68.11,66.9,1.21,1.8087,92700.55,625211.267,1.01,3.1725,4.5001
688322.SH,2025-07-21,70.0,72.6,68.35,72.4,68.11,4.29,6.2986,152958.67,1082902.223,1.56,5.2348,7.4253
688322.SH,2025-07-22,71.38,71.97,69.5,69.66,72.4,-2.74,-3.7845,109172.57,768544.126,0.99,3.7363,5.2997
688322.SH,2025-07-23,69.4,71.5,68.07,69.41,69.66,-0.25,-0.3589,85530.05,595650.97,0.75,2.9271,4.152
688322.SH,2025-07-24,69.05,70.6,68.01,68.49,69.41,-0.92,-1.3255,83300.29,575124.211,0.74,2.8508,4.0437
688322.SH,2025-07-25,68.8,72.08,68.33,71.5,68.49,3.01,4.3948,99604.62,698180.512,0.95,3.4088,4.8352
688322.SH,2025-07-28,72.3,72.77,70.5,71.78,71.5,0.28,0.3916,75279.23,538931.857,0.71,2.5763,3.6544
688322.SH,2025-07-29,71.23,73.5,71.13,71.85,71.78,0.07,0.0975,73822.26,532703.767,0.82,2.5265,3.5836
688322.SH,2025-07-30,71.15,72.37,69.32,69.69,71.85,-2.16,-3.0063,80514.8,567842.673,0.96,2.7555,3.9085
688322.SH,2025-07-31,70.16,76.6,69.8,73.87,69.69,4.18,5.998,161293.34,1202868.832,1.95,5.52,7.8299
688322.SH,2025-08-01,73.01,74.8,72.27,72.38,73.87,-1.49,-2.0171,79708.78,583992.907,0.81,2.7279,3.8694
688322.SH,2025-08-04,72.25,73.9,71.39,73.79,72.38,1.41,1.9481,84205.18,610649.402,0.89,2.8818,4.0877
688322.SH,2025-08-05,73.83,75.23,72.76,74.65,73.79,0.86,1.1655,77379.22,572706.443,0.81,2.6482,3.7563
688322.SH,2025-08-06,75.69,87.6,74.58,85.47,74.65,10.82,14.4943,190487.55,1521039.678,1.97,6.5192,9.2471
688322.SH,2025-08-07,84.8,87.98,84.11,84.8,85.47,-0.67,-0.7839,143912.17,1229030.414,1.21,4.9252,6.9861
688322.SH,2025-08-08,85.23,86.65,83.0,83.24,84.8,-1.56,-1.8396,109650.72,926842.128,0.95,3.7526,5.3229
688322.SH,2025-08-11,84.09,87.83,83.25,84.9,83.24,1.66,1.9942,119036.65,1013903.895,0.98,4.0739,5.7785
688322.SH,2025-08-12,83.0,83.2,79.01,79.98,84.9,-4.92,-5.7951,172341.02,1385403.169,1.35,5.8981,8.3662
688322.SH,2025-08-13,80.21,81.43,79.3,80.45,79.98,0.47,0.5876,122057.59,980581.316,0.83,4.1773,5.9252
688322.SH,2025-08-14,80.4,80.98,78.01,79.24,80.45,-1.21,-1.504,121331.0,966472.289,0.91,4.1524,5.8899
688322.SH,2025-08-15,79.0,80.42,78.15,80.25,79.24,1.01,1.2746,114823.4,912609.43,0.89,3.9297,5.574
688322.SH,2025-08-18,81.34,84.3,79.83,80.55,80.25,0.3,0.3738,171251.81,1400808.229,1.32,5.8609,8.3133
688322.SH,2025-08-19,80.1,85.5,78.59,82.66,80.55,2.11,2.6195,170373.86,1391764.187,1.21,5.8308,8.2707
688322.SH,2025-08-20,81.55,81.67,78.49,80.94,82.66,-1.72,-2.0808,126446.77,1011357.243,0.9,4.3275,6.1383
688322.SH,2025-08-21,80.34,81.99,78.5,79.03,80.94,-1.91,-2.3598,97733.25,781367.528,0.69,3.3448,4.7444
688322.SH,2025-08-22,78.38,83.56,78.21,83.28,79.03,4.25,5.3777,152430.68,1241145.385,1.12,5.2167,7.3996
688322.SH,2025-08-25,86.3,94.94,86.3,88.8,83.28,5.52,6.6282,255196.38,2307901.237,1.78,8.7337,12.3883
688322.SH,2025-08-26,88.0,88.7,85.49,85.8,88.8,-3.0,-3.3784,142659.19,1238176.543,0.89,4.8823,6.9253
688322.SH,2025-08-27,86.08,91.6,85.0,85.19,85.8,-0.61,-0.711,205239.47,1807905.794,1.33,7.024,9.9632
688322.SH,2025-08-28,84.51,87.25,82.03,85.1,85.19,-0.09,-0.1056,203756.0,1721615.389,1.19,6.9733,9.8912
688322.SH,2025-08-29,87.47,87.94,83.18,84.33,85.1,-0.77,-0.9048,165330.38,1404343.827,0.86,5.6582,8.0258
688322.SH,2025-09-01,83.95,86.56,82.61,85.7,84.33,1.37,1.6246,156014.73,1325083.319,0.8,5.3394,7.5736
688322.SH,2025-09-02,85.72,85.72,78.01,82.77,85.7,-2.93,-3.4189,245486.83,2004816.982,1.41,8.4014,11.917
688322.SH,2025-09-03,82.8,87.75,82.01,82.65,82.77,-0.12,-0.145,215305.27,1828906.322,1.1,7.3685,10.4518
688322.SH,2025-09-04,82.36,84.18,76.62,77.56,82.65,-5.09,-6.1585,167693.3,1342366.931,0.85,5.7391,8.1405
688322.SH,2025-09-05,77.56,81.89,77.07,81.43,77.56,3.87,4.9897,140387.13,1125582.076,0.74,4.8046,6.815
688322.SH,2025-09-08,81.27,86.59,81.04,85.28,81.43,3.85,4.728,168375.2,1430338.004,0.91,5.7624,8.1736
688322.SH,2025-09-09,85.3,87.8,83.85,85.42,85.28,0.14,0.1642,134425.71,1154615.251,0.72,4.6005,6.5256
688322.SH,2025-09-10,85.0,87.35,83.97,84.67,85.42,-0.75,-0.878,107869.11,921651.98,0.65,3.6917,5.2364
688322.SH,2025-09-11,84.66,89.8,83.17,89.41,84.67,4.74,5.5982,172545.8,1515893.622,1.2,5.9051,8.3761
688322.SH,2025-09-12,88.97,90.2,87.67,87.75,89.41,-1.66,-1.8566,127577.41,1130713.579,0.88,4.3662,6.1931
688322.SH,2025-09-15,87.74,90.66,86.56,88.49,87.75,0.74,0.8433,139465.5,1243128.327,0.98,4.773,6.7702
688322.SH,2025-09-16,88.3,98.0,88.03,96.4,88.49,7.91,8.9389,220133.82,2069596.63,1.61,7.5338,10.6862
688322.SH,2025-09-17,96.37,98.5,94.15,95.29,96.4,-1.11,-1.1515,171684.56,1647926.668,1.12,5.8757,8.3343
688322.SH,2025-09-18,95.63,98.47,90.01,91.98,95.29,-3.31,-3.4736,247328.58,2343125.067,1.49,8.4645,12.0064
688322.SH,2025-09-19,92.33,93.87,89.58,90.1,91.98,-1.88,-2.0439,129517.1,1181532.774,0.71,4.4325,6.2873
688322.SH,2025-09-22,89.97,91.78,89.61,91.61,90.1,1.51,1.6759,98945.72,898476.94,0.54,3.3863,4.8032
688322.SH,2025-09-23,91.61,93.5,85.48,89.1,91.61,-2.51,-2.7399,161051.65,1431014.843,0.93,5.5118,7.8181
688322.SH,2025-09-24,88.0,90.5,86.91,90.1,89.1,1.0,1.1223,110716.71,987543.364,0.68,3.7891,5.3747
688322.SH,2025-09-25,91.59,91.82,88.88,89.48,90.1,-0.62,-0.6881,97569.4,881119.125,0.65,3.3392,4.7364
688322.SH,2025-09-26,88.66,89.27,85.55,85.88,89.48,-3.6,-4.0232,92051.77,801990.002,0.77,3.1503,4.4686
688322.SH,2025-09-29,86.02,90.63,86.02,89.59,85.88,3.71,4.32,98880.42,879100.513,0.88,3.384,4.8001
688322.SH,2025-09-30,90.0,91.48,89.12,91.1,89.59,1.51,1.6855,85052.77,769959.725,0.76,2.9108,4.1288
688322.SH,2025-10-09,91.75,91.88,89.13,90.0,91.1,-1.1,-1.2075,99054.6,897636.153,1.02,3.39,4.8085
688322.SH,2025-10-10,90.22,90.93,86.93,86.96,90.0,-3.04,-3.3778,101248.24,896918.158,1.07,3.4651,4.915
688322.SH,2025-10-13,80.45,82.68,79.29,82.51,86.96,-4.45,-5.1173,149170.9,1212482.696,1.57,5.1052,7.2414
688322.SH,2025-10-14,84.5,86.86,80.15,80.7,82.51,-1.81,-2.1937,106952.36,895843.519,1.0,3.6603,5.1919
688322.SH,2025-10-15,81.2,84.2,78.6,83.89,80.7,3.19,3.9529,104962.27,854899.452,0.97,3.5922,5.0953
688322.SH,2025-10-16,83.29,83.54,80.68,81.09,83.89,-2.8,-3.3377,75681.39,619959.278,0.67,2.5901,3.6739
688322.SH,2025-10-17,82.31,84.5,80.81,81.02,81.09,-0.07,-0.0863,113021.95,932714.856,1.05,3.868,5.4866
688322.SH,2025-10-20,82.37,84.08,80.89,82.21,81.02,1.19,1.4688,87698.06,723761.596,0.8,3.0013,4.2572
688322.SH,2025-10-21,83.0,84.27,82.0,83.55,82.21,1.34,1.63,75001.77,623552.906,0.77,2.5668,3.6409
688322.SH,2025-10-22,83.0,86.45,82.5,85.32,83.55,1.77,2.1185,93519.49,792224.619,1.02,3.2006,4.5398
688322.SH,2025-10-23,85.3,85.3,82.0,83.9,85.32,-1.42,-1.6643,61057.41,508195.758,0.69,2.0896,2.964
688322.SH,2025-10-24,84.73,86.13,84.02,85.83,83.9,1.93,2.3004,71513.02,608787.457,0.83,2.4474,3.4715
688322.SH,2025-10-27,87.3,89.18,84.93,86.6,85.83,0.77,0.8971,95035.22,825794.563,1.22,3.2524,4.6925
688322.SH,2025-10-28,86.19,89.49,85.2,88.35,86.6,1.75,2.0208,124073.21,1084759.511,1.57,4.2462,6.1263
688322.SH,2025-10-29,88.39,88.99,86.45,88.06,88.35,-0.29,-0.3282,68491.71,598766.254,0.77,2.344,3.3819
688322.SH,2025-10-30,87.9,89.76,86.18,86.46,88.06,-1.6,-1.8169,75196.44,659445.384,0.89,2.5735,3.7129
688322.SH,2025-10-31,86.53,90.2,86.33,87.37,86.46,0.91,1.0525,93276.06,824212.603,1.07,3.1922,4.6056
688322.SH,2025-11-03,88.42,92.5,88.28,89.94,87.37,2.57,2.9415,136640.56,1234452.412,1.5,4.6763,6.7468
688322.SH,2025-11-04,90.0,90.0,82.66,83.6,89.94,-6.34,-7.0491,121353.95,1034404.647,1.22,4.1532,5.992
688322.SH,2025-11-05,80.2,82.6,80.1,81.6,83.6,-2.0,-2.3923,63067.34,513368.128,0.64,2.1584,3.114
688322.SH,2025-11-06,81.86,85.6,81.27,85.2,81.6,3.6,4.4118,80508.43,671902.18,0.82,2.7553,3.9752
688322.SH,2025-11-07,84.3,84.3,82.18,83.46,85.2,-1.74,-2.0423,53089.35,441510.518,0.54,1.8169,2.6214
688322.SH,2025-11-10,83.58,83.99,78.48,79.42,83.46,-4.04,-4.8406,91177.96,729833.696,1.0,3.12,4.5011
688322.SH,2025-11-11,80.18,81.2,78.7,79.65,79.42,0.23,0.2896,51590.1,411821.437,0.63,1.7653,2.5468
688322.SH,2025-11-12,79.25,80.32,77.92,79.55,79.65,-0.1,-0.1255,47213.02,372496.341,0.7,1.6156,2.3307
688322.SH,2025-11-13,79.19,80.17,78.17,79.66,79.55,0.11,0.1383,42580.22,338033.129,0.66,1.457,2.102
688322.SH,2025-11-14,78.3,78.98,75.82,76.09,79.66,-3.57,-4.4815,74322.33,571993.705,1.3,2.5432,3.669
688322.SH,2025-11-17,76.02,78.71,76.0,78.19,76.09,2.1,2.7599,60605.68,471709.64,0.99,2.0738,2.9918
688322.SH,2025-11-18,77.98,79.65,77.59,78.92,78.19,0.73,0.9336,42525.8,335903.746,0.77,1.4552,2.0993
688322.SH,2025-11-19,79.16,79.99,78.53,79.57,78.92,0.65,0.8236,38455.52,305872.774,0.72,1.3159,1.8984
688322.SH,2025-11-20,80.4,80.68,78.23,79.81,79.57,0.24,0.3016,44226.55,352205.221,0.86,1.5134,2.1833
688322.SH,2025-11-21,78.13,82.25,78.0,80.86,79.81,1.05,1.3156,84451.77,677127.964,1.62,2.8898,4.169
688322.SH,2025-11-24,81.0,81.84,78.24,79.08,80.86,-1.78,-2.2013,72846.55,579554.089,1.35,2.4927,3.5961
688322.SH,2025-11-25,80.0,82.4,79.9,80.43,79.08,1.35,1.7071,64537.21,523981.846,1.14,2.2084,3.1859
688322.SH,2025-11-26,80.43,83.24,79.98,81.76,80.43,1.33,1.6536,50216.69,411754.013,0.82,1.7183,2.479
688322.SH,2025-11-27,82.0,83.6,81.11,82.0,81.76,0.24,0.2935,39871.27,329578.97,0.63,1.3643,1.9683
688322.SH,2025-11-28,81.4,82.9,80.81,82.59,82.0,0.59,0.7195,35711.85,293101.342,0.57,1.222,1.7629
688322.SH,2025-12-01,82.5,82.5,81.12,82.02,82.59,-0.57,-0.6902,61017.72,498307.406,1.16,2.0879,3.0122
688322.SH,2025-12-02,82.3,82.3,79.47,80.22,82.02,-1.8,-2.1946,45050.36,363207.262,0.9,1.5416,2.2239
688322.SH,2025-12-03,80.0,80.95,79.08,79.35,80.22,-0.87,-1.0845,28410.77,226574.545,0.61,0.9722,1.4025
688322.SH,2025-12-04,81.07,82.98,80.71,81.48,79.35,2.13,2.6843,75462.6,618073.096,1.8,2.5822,3.7253
688322.SH,2025-12-05,82.16,84.0,81.28,84.0,81.48,2.52,3.0928,69134.57,574919.729,1.41,2.3657,3.4129
688322.SH,2025-12-08,84.24,84.83,83.15,84.27,84.0,0.27,0.3214,62240.85,522952.29,1.12,2.1298,3.0726
688322.SH,2025-12-09,83.65,84.39,82.3,82.67,84.27,-1.6,-1.8987,46629.51,388080.326,0.83,1.5956,2.3019
688322.SH,2025-12-10,82.5,83.06,81.17,82.91,82.67,0.24,0.2903,42599.79,349674.31,0.76,1.4577,2.103
688322.SH,2025-12-11,82.6,83.91,80.93,82.0,82.91,-0.91,-1.0976,59613.62,489390.982,1.01,2.0399,2.9429
688322.SH,2025-12-12,81.6,83.74,78.83,83.43,82.0,1.43,1.7439,164147.06,1329751.701,2.93,5.6169,8.1032
688322.SH,2025-12-15,81.77,83.2,78.69,78.8,83.43,-4.63,-5.5496,96766.52,778552.56,1.29,3.3112,4.7769
688322.SH,2025-12-16,78.3,79.91,78.07,78.07,78.8,-0.73,-0.9264,54559.34,431240.247,0.67,1.8669,2.6934
688322.SH,2025-12-17,78.48,79.86,77.55,79.61,78.07,1.54,1.9726,42613.45,335234.432,0.51,1.4582,2.1036
688322.SH,2025-12-18,79.0,82.75,78.38,81.2,79.61,1.59,1.9972,81299.3,662517.672,0.97,2.7819,4.0134
688322.SH,2025-12-19,81.8,81.8,79.87,80.24,81.2,-0.96,-1.1823,48981.15,395138.327,0.56,1.6761,2.418
688322.SH,2025-12-22,80.8,82.17,80.8,81.67,80.24,1.43,1.7822,51422.46,419920.959,0.79,1.7596,2.5385
688322.SH,2025-12-23,81.88,82.0,80.83,81.2,81.67,-0.47,-0.5755,34015.74,276521.538,0.61,1.164,1.6792
688322.SH,2025-12-24,81.5,81.9,80.9,81.16,81.2,-0.04,-0.0493,39420.41,320627.929,0.76,1.3489,1.946
688322.SH,2025-12-25,81.86,85.7,81.4,85.29,81.16,4.13,5.0887,94890.95,792941.336,1.86,3.247,4.6844
688322.SH,2025-12-26,85.28,88.27,84.78,86.5,85.29,1.21,1.4187,77444.36,671852.929,1.44,2.65,3.8231
688322.SH,2025-12-29,86.2,88.63,84.98,87.05,86.5,0.55,0.6358,80964.17,704938.487,1.36,2.7705,3.9969
688322.SH,2025-12-30,86.53,91.75,86.16,90.58,87.05,3.53,4.0551,116344.97,1036578.905,1.78,3.9811,5.7435
688322.SH,2025-12-31,90.11,91.38,88.83,89.67,90.58,-0.91,-1.0046,80787.38,725899.135,0.99,2.7644,3.9881
688322.SH,2026-01-05,88.9,91.08,87.9,89.63,89.67,-0.04,-0.0446,83115.29,745426.089,0.92,2.8441,4.103
688322.SH,2026-01-06,90.5,93.5,88.8,91.45,89.63,1.82,2.0306,100413.12,914415.403,1.14,3.436,4.957
688322.SH,2026-01-07,91.45,94.24,90.29,93.2,91.45,1.75,1.9136,100967.72,936797.514,1.09,3.1683,4.9843
688322.SH,2026-01-08,93.1,94.22,90.62,92.0,93.2,-1.2,-1.2876,69757.18,641943.25,0.72,2.189,3.4436
688322.SH,2026-01-09,91.53,95.55,91.04,94.08,92.0,2.08,2.2609,81859.1,769443.935,0.94,2.5687,4.041
688322.SH,2026-01-12,94.08,95.5,90.75,93.2,94.08,-0.88,-0.9354,94498.96,873090.367,1.08,2.9654,4.665
688322.SH,2026-01-13,93.2,98.8,92.0,92.51,93.2,-0.69,-0.7403,133123.6,1270230.576,1.49,4.1774,6.5717
688322.SH,2026-01-14,92.94,94.0,89.27,91.2,92.51,-1.31,-1.4161,112763.36,1032965.27,1.17,3.5385,5.5666
688322.SH,2026-01-15,89.88,92.18,89.84,90.86,91.2,-0.34,-0.3728,52873.59,480392.089,0.54,1.6592,2.6101
688322.SH,2026-01-16,90.71,100.79,90.71,98.3,90.86,7.44,8.1884,151594.27,1464212.666,1.6,4.757,7.4836
688322.SH,2026-01-19,99.98,105.74,98.36,102.46,98.3,4.16,4.2319,141466.93,1454524.12,1.3,4.4392,6.9836
688322.SH,2026-01-20,102.0,105.0,99.03,99.99,102.46,-2.47,-2.4107,99108.79,1007328.136,0.84,3.11,4.8926
688322.SH,2026-01-21,99.6,104.87,98.88,101.5,99.99,1.51,1.5102,83717.05,854234.149,0.75,2.627,4.1328
688322.SH,2026-01-22,101.5,106.8,100.88,103.35,101.5,1.85,1.8227,91569.57,951069.603,0.87,2.8734,4.5204
688322.SH,2026-01-23,103.0,108.88,102.33,104.35,103.35,1.0,0.9676,105253.48,1106926.831,0.93,3.3028,5.1959
688322.SH,2026-01-26,104.03,106.0,97.72,98.18,104.35,-6.17,-5.9128,105367.84,1052866.873,1.01,3.3064,5.2016
688322.SH,2026-01-27,97.97,101.28,94.58,100.52,98.18,2.34,2.3834,92584.47,906248.404,0.95,2.9053,4.5705
688322.SH,2026-01-28,99.62,99.89,97.0,98.39,100.52,-2.13,-2.119,63001.01,619311.533,0.66,1.977,3.1101
688322.SH,2026-01-29,97.8,99.48,94.0,94.46,98.39,-3.93,-3.9943,69964.75,674694.604,0.76,2.1955,3.4539
688322.SH,2026-01-30,94.54,97.36,92.06,95.7,94.46,1.24,1.3127,77792.22,736699.374,0.89,2.4411,3.8403
688322.SH,2026-02-02,92.38,94.3,90.01,90.1,95.7,-5.6,-5.8516,100479.07,920077.204,1.23,3.153,4.9602
688322.SH,2026-02-03,91.5,92.7,89.36,92.52,90.1,2.42,2.6859,68801.4,628508.295,0.85,2.159,3.3964
688322.SH,2026-02-04,91.76,92.3,89.86,90.93,92.52,-1.59,-1.7185,48563.92,440102.31,0.64,1.5239,2.3974
688322.SH,2026-02-05,90.48,90.48,88.21,89.06,90.93,-1.87,-2.0565,41553.19,369876.448,0.57,1.3039,2.0513
688322.SH,2026-02-06,88.3,96.3,87.75,92.95,89.06,3.89,4.3678,97090.44,898876.348,1.44,3.0467,4.7929
688322.SH,2026-02-09,94.64,94.64,91.52,93.11,92.95,0.16,0.1721,63420.61,588249.811,0.89,1.9901,3.1308
688322.SH,2026-02-10,93.1,95.16,92.51,94.1,93.11,0.99,1.0633,63760.78,599078.085,1.0,2.0008,3.1476
688322.SH,2026-02-11,94.5,94.64,92.6,93.26,94.1,-0.84,-0.8927,42394.83,395870.202,0.67,1.3303,2.0929
688322.SH,2026-02-12,93.33,96.24,93.1,94.54,93.26,1.28,1.3725,52910.83,503008.806,0.86,1.6603,2.612
688322.SH,2026-02-13,93.51,97.7,92.6,96.77,94.54,2.23,2.3588,71490.21,687926.003,1.12,2.2433,3.5292
688322.SH,2026-02-24,99.99,99.99,91.2,92.1,96.77,-4.67,-4.8259,112473.98,1049295.59,1.91,3.5294,5.5524
688322.SH,2026-02-25,91.92,92.7,89.59,91.35,92.1,-0.75,-0.8143,68065.17,616908.088,0.99,2.1359,3.3601
688322.SH,2026-02-26,91.0,92.03,89.65,91.55,91.35,0.2,0.2189,58339.15,531233.412,0.84,1.8307,2.88
688322.SH,2026-02-27,90.7,92.88,90.33,91.07,91.55,-0.48,-0.5243,53246.95,487911.764,0.73,1.6709,2.6286
688322.SH,2026-03-02,89.0,89.92,88.0,88.52,91.07,-2.55,-2.8,62879.61,557872.818,0.86,1.9731,3.1041
688322.SH,2026-03-03,88.57,89.83,82.26,82.27,88.52,-6.25,-7.0606,94600.3,802588.31,1.33,2.9685,4.67
688322.SH,2026-03-04,81.5,83.73,81.12,82.17,82.27,-0.1,-0.1216,54455.77,449104.675,0.81,1.7088,2.6882
688322.SH,2026-03-05,83.88,85.22,83.27,84.38,82.17,2.21,2.6895,54442.96,459164.582,0.84,1.7084,2.6876
688322.SH,2026-03-06,84.0,84.55,82.82,83.0,84.38,-1.38,-1.6355,42169.57,352374.473,0.66,1.3233,2.0817
688322.SH,2026-03-09,79.9,82.49,78.7,81.66,83.0,-1.34,-1.6145,58676.27,469890.174,0.95,1.8412,2.8966
688322.SH,2026-03-10,83.05,84.5,82.39,84.2,81.66,2.54,3.1105,52205.6,436361.66,0.86,1.6382,2.5772
688322.SH,2026-03-11,84.02,85.46,82.89,83.16,84.2,-1.04,-1.2352,38683.95,324487.695,0.74,1.2139,1.9097
688322.SH,2026-03-12,83.0,83.93,81.01,81.97,83.16,-1.19,-1.431,38461.05,315987.081,0.78,1.2069,1.8987
688322.SH,2026-03-13,80.98,82.6,80.45,80.68,81.97,-1.29,-1.5737,33598.79,272923.145,0.73,1.0543,1.6586
688322.SH,2026-03-16,80.68,80.68,78.51,80.0,80.68,-0.68,-0.8428,47946.71,381501.5,1.08,1.5046,2.3669
688322.SH,2026-03-17,80.9,81.48,77.91,77.99,80.0,-2.01,-2.5125,41535.72,328740.302,0.98,1.3034,2.0504
688322.SH,2026-03-18,78.42,79.2,78.0,78.99,77.99,1.0,1.2822,34276.31,269493.726,0.86,1.0756,1.6921
688322.SH,2026-03-19,76.88,77.8,75.21,75.65,78.99,-3.34,-4.2284,49349.54,377064.875,1.26,1.5486,2.4362
688322.SH,2026-03-20,76.23,76.89,73.66,73.85,75.65,-1.8,-2.3794,48915.19,368634.072,1.18,1.5349,2.4147
688322.SH,2026-03-23,74.0,78.58,73.63,74.7,73.85,0.85,1.151,113038.04,863742.369,2.55,3.5471,5.5802
688322.SH,2026-03-24,76.21,76.63,72.45,74.66,74.7,-0.04,-0.0535,70323.55,519733.28,1.22,2.2067,3.4716
688322.SH,2026-03-25,74.98,77.3,73.52,76.69,74.66,2.03,2.719,58546.3,447351.058,0.93,1.8372,2.8902
688322.SH,2026-03-26,77.05,78.48,75.15,75.49,76.69,-1.2,-1.5647,58012.42,445685.708,0.85,1.8204,2.8638
688322.SH,2026-03-27,74.0,76.38,73.89,75.65,75.49,0.16,0.2119,42042.12,316403.762,0.6,1.3193,2.0754
688322.SH,2026-03-30,73.5,76.97,73.43,75.87,75.65,0.22,0.2908,42828.08,322231.82,0.63,1.3439,2.1142
688322.SH,2026-03-31,75.62,77.49,75.0,75.0,75.87,-0.87,-1.1467,38954.84,295928.245,0.72,1.2224,1.923
688322.SH,2026-04-01,76.5,78.19,76.2,77.98,75.0,2.98,3.9733,52629.87,406739.908,1.09,1.6515,2.5981
688322.SH,2026-04-02,77.8,78.5,75.05,75.53,77.98,-2.45,-3.1418,44465.64,340449.946,0.95,1.3953,2.1951
688322.SH,2026-04-03,75.54,76.28,74.41,76.13,75.53,0.6,0.7944,32414.82,244607.058,0.73,1.0172,1.6002
688322.SH,2026-04-07,76.39,76.4,73.8,74.6,76.13,-1.53,-2.0097,35776.47,268319.797,0.85,1.1227,1.7661
688322.SH,2026-04-08,77.56,79.98,77.56,79.9,74.6,5.3,7.1046,67876.77,535361.267,1.66,2.13,3.3508
688322.SH,2026-04-09,78.45,79.0,77.04,77.64,79.9,-2.26,-2.8285,43857.74,342132.758,0.94,1.3762,2.1651
688322.SH,2026-04-10,79.24,82.79,79.01,80.68,77.64,3.04,3.9155,73700.62,596217.827,1.64,2.3127,3.6383
688322.SH,2026-04-13,79.52,83.99,79.23,82.41,80.68,1.73,2.1443,90237.5,735743.185,1.78,2.8316,4.4546
688322.SH,2026-04-14,83.08,83.22,80.51,82.22,82.41,-0.19,-0.2306,71516.09,585478.977,1.15,2.2442,3.5304
688322.SH,2026-04-15,82.81,83.49,80.88,81.3,82.22,-0.92,-1.1189,60064.27,493166.355,0.87,1.8848,2.9651
688322.SH,2026-04-16,82.69,84.49,81.82,83.54,81.3,2.24,2.7552,71287.85,593802.853,1.05,2.237,3.5192
688322.SH,2026-04-17,83.0,85.51,82.87,84.74,83.54,1.2,1.4364,67978.32,573778.117,0.93,2.1331,3.3558
688322.SH,2026-04-20,85.98,86.22,83.33,84.16,84.74,-0.58,-0.6844,74471.1,628269.418,1.03,2.3369,3.6763
688322.SH,2026-04-21,83.6,83.8,81.01,82.3,84.16,-1.86,-2.2101,67864.14,557525.897,0.98,2.1296,3.3502
688322.SH,2026-04-22,81.91,83.63,81.7,82.65,82.3,0.35,0.4253,57028.56,470530.061,0.83,1.7895,2.8153
688322.SH,2026-04-23,82.5,82.91,79.21,79.81,82.65,-2.84,-3.4362,74880.8,603678.745,1.11,2.3497,3.6965
688322.SH,2026-04-24,79.21,80.48,76.01,77.18,79.81,-2.63,-3.2953,70650.16,546954.478,1.03,2.217,3.4877
688322.SH,2026-04-27,77.07,80.1,77.07,79.0,77.18,1.82,2.3581,61939.25,489968.788,0.9,1.9436,3.0061
688322.SH,2026-04-28,78.3,78.82,76.25,76.66,79.0,-2.34,-2.962,62445.44,481380.387,0.94,1.9595,3.0307
688322.SH,2026-04-29,76.03,78.57,76.01,78.01,76.66,1.35,1.761,48490.73,376588.346,0.74,1.5216,2.3534
688322.SH,2026-04-30,78.29,80.37,77.54,79.58,78.01,1.57,2.0126,54361.07,431565.113,0.85,1.7058,2.6383
688322.SH,2026-05-06,80.01,84.16,79.6,81.42,79.58,1.84,2.3121,92773.74,759834.572,1.56,2.9112,4.5027
688322.SH,2026-05-07,82.17,87.0,81.4,86.5,81.42,5.08,6.2393,128999.47,1096727.706,2.02,4.048,6.2608
688322.SH,2026-05-08,86.5,90.02,85.45,87.92,86.5,1.42,1.6416,145875.9,1286588.245,1.88,4.5776,7.0799
