ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
300408.SZ,20250722,29.2578,27.9844,6408767.2086,6252638.0088
300408.SZ,20250721,29.4153,28.135,6443264.1613,6286294.5532
300408.SZ,20250718,28.3916,27.1559,6219033.9689,6067527.0152
300408.SZ,20250717,28.969,27.7082,6345522.7954,6190934.3443
300408.SZ,20250716,28.1204,26.8965,6159622.5504,6009562.9666
300408.SZ,20250715,27.8491,26.6371,6100211.1319,5951598.9181
300408.SZ,20250714,27.9541,26.7375,6123209.1003,5974036.6143
300408.SZ,20250711,27.8841,26.6705,6107877.1214,5959078.1502
300408.SZ,20250710,27.7266,26.5199,6073380.1687,5925421.6059
300408.SZ,20250709,27.9016,26.6873,6111710.1161,5962817.7662
300408.SZ,20250708,28.1816,26.9551,6173038.032,6022651.6228
300408.SZ,20250707,27.7616,26.5534,6081046.1582,5932900.8379
300408.SZ,20250704,28.8466,27.5911,6318691.8322,6164757.032
300408.SZ,20250703,29.0653,27.8003,6366604.2665,6211502.2325
300408.SZ,20250702,28.4178,27.181,6224783.461,6073136.4392
300408.SZ,20250701,28.6891,27.4404,6284194.8795,6131100.4877
300408.SZ,20250630,29.2228,27.9509,6401101.2191,6245158.7768
300408.SZ,20250627,28.1729,26.9467,6171121.5346,6020781.8147
300408.SZ,20250626,27.9366,26.7207,6119376.1056,5970296.9983
300408.SZ,20250625,28.4266,27.1894,6226699.9584,6075006.2472
300408.SZ,20250624,28.2778,27.0471,6194119.5031,6043219.5109
300408.SZ,20250623,28.0329,26.8128,6140457.5767,5990864.8865
300408.SZ,20250620,27.9104,26.6956,6113626.6135,5964687.5742
300408.SZ,20250619,27.8754,26.6622,6105960.624,5957208.3422
300408.SZ,20250618,27.7004,26.4948,6067630.6766,5919812.1818
300408.SZ,20250617,27.5954,26.3944,6044632.7081,5897374.4856
300408.SZ,20250616,28.0766,26.8546,6150040.0635,6000213.9266
300408.SZ,20250613,27.9541,26.7375,6123209.1003,5974036.6143
300408.SZ,20250612,28.3566,27.1224,6211367.9794,6060047.7831
300408.SZ,20250611,28.7153,27.4655,6289944.3716,6136709.9118
300408.SZ,20250610,28.6803,27.4321,6282278.3821,6129230.6797
300408.SZ,20250609,29.2753,28.0011,6412600.2034,6256377.6249
300408.SZ,20250606,28.9778,27.7166,6347439.2928,6192804.1523
300408.SZ,20250605,29.3978,28.1183,6439431.1666,6282554.9371
300408.SZ,20250604,29.004,27.7417,6353188.7849,6198413.5764
300408.SZ,20250603,28.4878,27.248,6240115.44,6088094.9034
300408.SZ,20250530,28.6103,27.3651,6266946.4032,6114272.2156
300408.SZ,20250529,28.5841,27.34,6261196.9111,6108662.7915
300408.SZ,20250528,28.1029,26.8797,6155789.5557,6005823.3506
300408.SZ,20250527,28.0066,26.7877,6134708.0846,5985255.4624
300408.SZ,20250526,28.4003,27.1643,6220950.4663,6069396.8232
300408.SZ,20250523,28.7678,27.5158,6301443.3558,6147928.7599
300408.SZ,20250522,29.2053,27.9342,6397268.2244,6241419.1607
300408.SZ,20250521,29.1003,27.8338,6374270.2559,6218981.4645
300408.SZ,20250520,29.2753,28.0011,6412600.2034,6256377.6249
300408.SZ,20250519,29.6515,28.361,6495009.5903,6336779.3696
300408.SZ,20250516,29.6952,28.4028,6504592.0772,6346128.4097
300408.SZ,20250515,30.3077,28.9886,6638746.8931,6477014.9709
300408.SZ,20250514,30.6227,29.2899,6707740.7985,6544328.0595
300408.SZ,20250513,30.6577,29.3234,6715406.788,6551807.2916
300408.SZ,20250512,29.8615,28.5618,6541005.5272,6381654.762
300408.SZ,20250509,29.669,28.3777,6498842.5851,6340518.9856
300408.SZ,20250508,30.4389,29.1141,6667494.3537,6505062.0911
300408.SZ,20250507,30.5177,29.1895,6684742.83,6521890.3633
300408.SZ,20250506,29.9927,28.6874,6569752.9878,6409701.8823
300408.SZ,20250430,30.019,28.7125,6575502.4799,6415311.3063
300408.SZ,20250429,30.3339,29.0137,6644496.3853,6482624.3949
300408.SZ,20250428,30.9376,30.9376,6776734.7039,6611641.1481
300408.SZ,20250425,30.8939,30.8939,6767152.217,6602292.108
300408.SZ,20250424,31.1651,31.1651,6826563.6355,6660256.1566
300408.SZ,20250423,43.9065,31.637,6941553.4778,6772444.6376
300408.SZ,20250422,43.6883,31.4798,6907056.5251,6738788.0933
300408.SZ,20250421,44.2095,31.8553,6989465.912,6819189.838
300408.SZ,20250418,43.6883,31.4798,6907056.5251,6738788.0933
300408.SZ,20250417,42.9488,30.9469,6790150.1855,6624729.8042
300408.SZ,20250416,42.9488,30.9469,6790150.1855,6624729.8042
300408.SZ,20250415,44.3671,31.9689,7014380.3779,6843497.3422
300408.SZ,20250414,44.3429,31.9514,7010547.3831,6839757.7262
300408.SZ,20250411,43.5428,31.3749,6884058.5566,6716350.3971
300408.SZ,20250410,42.3064,30.484,6688575.8248,6525629.9793
300408.SZ,20250409,41.2154,29.6979,6516091.0614,6357347.2578
300408.SZ,20250408,41.0214,29.5581,6485427.1035,6327430.3295
300408.SZ,20250407,42.67,30.746,6746070.7459,6581724.2198
300408.SZ,20250403,46.1612,33.2616,7298021.9888,7120228.9287
300408.SZ,20250402,47.8947,34.5107,7572081.1128,7387611.4752
300408.SZ,20250401,47.7371,34.3971,7547166.647,7363303.9709
300408.SZ,20250331,48.0523,34.6242,7596995.5786,7411918.9794
300408.SZ,20250328,47.0946,33.9342,7445592.2863,7264204.146
300408.SZ,20250327,47.8098,34.4495,7558665.6312,7374522.819
300408.SZ,20250326,47.5916,34.2923,7524168.6785,7340866.2747
300408.SZ,20250325,47.3977,34.1526,7493504.7206,7310949.3465
300408.SZ,20250324,46.2339,33.314,7309520.973,7131447.7768
300408.SZ,20250321,46.0279,33.1655,7276940.5177,7099661.0405
300408.SZ,20250320,46.5612,33.5499,7361266.402,7181932.5933
300408.SZ,20250319,46.5734,33.5586,7363182.8994,7183802.4013
300408.SZ,20250318,47.2886,34.074,7476256.2443,7294121.0743
300408.SZ,20250317,46.8279,33.742,7403429.3442,7223068.3697
300408.SZ,20250314,47.3371,34.1089,7483922.2338,7301600.3064
300408.SZ,20250313,46.6703,33.6285,7378514.8784,7198760.8655
300408.SZ,20250312,46.7916,33.7158,7397679.8521,7217458.9456
300408.SZ,20250311,47.5189,34.2399,7512669.6943,7329647.4266
300408.SZ,20250310,47.7007,34.3709,7541417.1549,7357694.5469
300408.SZ,20250307,48.8523,35.2007,7723484.4051,7535326.3085
300408.SZ,20250306,48.816,35.1745,7717734.913,7529716.8845
300408.SZ,20250305,48.3432,34.8339,7642991.5155,7456794.3718
300408.SZ,20250304,47.9674,34.5631,7583580.097,7398830.3233
300408.SZ,20250303,48.6099,35.026,7685154.4577,7497930.1482
300408.SZ,20250228,47.1552,33.9779,7455174.7732,7273553.1861
300408.SZ,20250227,49.216,35.4628,7780979.3263,7591420.549
300408.SZ,20250226,46.5612,36.0463,7361266.402,7181932.5933
300408.SZ,20250225,46.7552,36.1964,7391930.3599,7211849.5216
300408.SZ,20250224,48.5735,37.6041,7679404.9656,7492320.7241
300408.SZ,20250221,48.0644,37.21,7598912.076,7413788.7874
300408.SZ,20250220,47.131,36.4874,7451341.7784,7269813.5701
300408.SZ,20250219,45.7491,35.4175,7232861.0782,7056655.4562
300408.SZ,20250218,45.1429,34.9483,7137036.2096,6963165.0553
300408.SZ,20250217,46.3188,35.8586,7322936.4546,7144536.433
300408.SZ,20250214,46.3067,35.8492,7321019.9572,7142666.6249
300408.SZ,20250213,46.9007,36.3091,7414928.3284,7234287.2178
300408.SZ,20250212,47.6522,36.8909,7533751.1654,7350215.3148
300408.SZ,20250211,46.5249,36.0181,7355516.9099,7176323.1692
300408.SZ,20250210,46.4764,35.9806,7347850.9204,7168843.9372
300408.SZ,20250207,45.8824,35.5207,7253942.5492,7077223.3443
300408.SZ,20250206,46.9976,36.3841,7430260.3074,7249245.6819
300408.SZ,20250205,45.7854,35.4457,7238610.5703,7062264.8802
300408.SZ,20250127,45.943,35.5677,7263525.0361,7086572.3844
300408.SZ,20250124,46.84,36.2621,7405345.8415,7224938.1777
300408.SZ,20250123,45.3733,35.1266,7173449.6597,6998691.4076
300408.SZ,20250122,45.7854,35.4457,7238610.5703,7062264.8802
300408.SZ,20250121,46.0036,35.6146,7273107.5229,7095921.4245
300408.SZ,20250120,45.446,35.1829,7184948.6439,7009910.2557
300408.SZ,20250117,45.9066,35.5395,7257775.544,7080962.9604
300408.SZ,20250116,44.0277,34.0849,6960718.4515,6791142.7177
300408.SZ,20250115,44.6944,34.6011,7066125.8069,6893982.1587
300408.SZ,20250114,44.852,34.7231,7091040.2727,6918289.6629
300408.SZ,20250113,44.2459,34.2538,6995215.4042,6824799.2621
300408.SZ,20250110,45.3248,35.0891,7165783.6702,6991212.1756
300408.SZ,20250109,45.8097,35.4644,7242443.565,7066004.4962
300408.SZ,20250108,44.7672,34.6574,7077624.7911,6905201.0068
300408.SZ,20250107,44.8641,34.7324,7092956.7701,6920159.4709
300408.SZ,20250106,44.0035,34.0661,6956885.4567,6787403.1017
300408.SZ,20250103,44.1489,34.1787,6979883.4252,6809840.7979
300408.SZ,20250102,44.8884,34.7512,7096789.7648,6923899.087
300408.SZ,20241231,46.6825,36.1401,7380431.3757,7200630.6735
300408.SZ,20241230,47.1431,36.4967,7453258.2758,7271683.3781
300408.SZ,20241227,47.3977,36.6938,7493504.7206,7310949.3465
300408.SZ,20241226,48.4281,37.4915,7656406.9971,7469883.0279
300408.SZ,20241225,47.6886,36.9191,7539500.6575,7355824.7389
300408.SZ,20241224,48.2947,37.3883,7635325.5261,7449315.1397
300408.SZ,20241223,45.6763,35.3612,7221362.0939,7045436.6081
300408.SZ,20241220,47.0704,36.4404,7441759.2916,7260464.53
300408.SZ,20241219,46.3915,35.9149,7334435.4388,7155755.2811
300408.SZ,20241218,46.137,35.7178,7294188.994,7116489.3127
300408.SZ,20241217,45.2399,35.0234,7152368.1886,6978123.5194
300408.SZ,20241216,45.4945,35.2204,7192614.6334,7017389.4878
300408.SZ,20241213,46.3188,35.8586,7322936.4546,7144536.433
300408.SZ,20241212,46.1127,35.6991,7290355.9993,7112749.6967
300408.SZ,20241211,46.1006,35.6897,7288439.5019,7110879.8887
300408.SZ,20241210,45.7369,35.4081,7230944.5808,7054785.6481
300408.SZ,20241209,46.0157,35.624,7275024.0203,7097791.2325
